,0,1,2,3,4,5,6,7,8,9
0,,,Animal or Study,,,,,,,
1,Investigated,"Extract,",Groups,Animal,,Method for,Microbiome,Method for,,
2,"Plant, Plant",Sample,(n= Number of,"Species,",Conditions,Microbiome,Changes,Metabolite,Metabolites,Reference
3,Part,Preparation,Analyzed,Volunteers,,Analysis,Changes,Detection,,
4,,,Individuals),,,,,,,
5,,, 3 FMT donor,,,,,,,
6,,,groups:,,,,,,,
7,,,GpS treatment,,treated for,,Apc/GpS FMT group:,,,
8,,,(Apc+GpS,,8 weeks;at the,, significant increase in,,,
9,,,300 mg/kg BW);,,"end of week 4,",enterobacterial,"Bacteroides, Bac-",,,
10,,,non-treatment,male C57BL/6J,fresh feces,repetitive,teroidetes/Firmicutes,,,
11,,Gynostemma,(Apc-GpS;,(WT) and,collected every,intergenic,"ratio,beneficial",,,
12,,pentaphyllum,wild-type (WT),ApcMin/+ (colon,3 days from,consensus,bacteria such as,,,
13,,saponins,control (C57BL/6J,cancer model),FMT donors;,(ERIC)-PCR and,"Bacteroides,",,,[119]
14,Gynostemma,(GpS),"mice-GpS,",mice,FMT groups,qPCR with,"Bifidobacterium,",,,
15,"pentaphyllum,",(GpS),B6 group),(4-6 weeks),received,taxon-specific," Lactobacillus,",,,
16,folium,,4 FMT groups:,(4-6 weeks),transplants,16S rRNA gene,"Clostridium Cluster IV,",,,
17,folium,,control group (no,,every 3rd day,primers,and Faecalibacterium,,,
18,,,"Apc-GpS FMT, and",,weeks,,prausnitzii,,,
19,,,Apc+GpS FMT,,,,,,,
20,,,(n = 8 per group),,,,,,,
21,,,,athymic nude,days; animal,ERIC-PCR;,alteration in,,,
22,,Gynostemma,four groups:,mice (BALB/c-,feces collected,3 fecal samples,microbiota in,,,
23,,pentaphyllum,nonxenograft-,nu/nu);,from each,randomly,"xenograft, but not in",,,
24,,saponins,nonxenograft-GpS,performed by,mouse for two,each,nonxenograft mice;,,,
25,,(GpS);,(n = 6 per group);, injecting 106,consecutive,experimental,Clostridium cocleatum,,,[117]
26,,50 mg/mL in,xenograft-control,R6/GFP-ras-,hours on day 0,group on day 10,and Bacteroides,,,[117]
27,,boxymethyl,and xenograft-GpS;,transformed,"xenograft), and",for further 16S,rel. increase by GpS,,,
28,,cellulose,(750 mg/kg BW;,cells into the,day5 and day,rRNA gene NGS,treatment in,,,
29,,,n=7 per group),8 weeks old),10 after GpS,quencing),xenograft and,,,
30,,,,8 weeks old),treatment,quencing),nonxenograft mice,,,
