,0,1,2,3,4
0,,,,,Latin America
1,,Africa,,Asia,and the Caribbean
2,North Africa,Southern Africa,East Asiab,,Caribbean
3,Algeria,Angola,Brunei Darussalam,Brunei Darussalam,Bahamas
4,Egypt,Botswana,Cambodia,,Barbados
5,Libya,Eswatini,China,,Belize
6,Mauritania,Lesotho,Democratic People's,Democratic People's,Guyana
7,Morocco,Malawi,Fiji,,Jamaica
8,Sudan,Mauritius,Hong Kong SARd,Hong Kong SARd,Suriname
9,Tunisia,Mozambique,Indonesia,,Trinidad and Tobago
10,Central Africa,Namibia,Kiribati,,Mexico and Central America
11,,South Africa,Lao People's Democratic,Lao People's Democratic,
12,Cameroon,Zambia,Malaysia,,Costa Rica
13,Republic,Zimbabwe,Mongolia,,Dominican Republic
14,Chad,West Africa,Myanmar,,El Salvador
15,Congo,Benin,Philippines,Papua New Guinea,Guatemala
16,Gabon,Burkina Faso,Republic of Korea,Republic of Korea,Haiti
17,Gabon,Cabo Verde,Samoa,,Honduras
18,Prinicipe,Cote d'lvoire,Singapore,,Mexico
19,East Africa,Gambia (Islamic,Solomon Islands,Solomon Islands,Nicaragua
20,East Africa,Ghana,Thailand,Taiwan Province of China,Panama
21,Burundi,Guinea,Timor-Leste,,South America
22,Comoros,Guinea,Vanuatu,,
23,Democratic Republic,Guinea-Bissau,Viet Nam,,Argentina
24,of the Congo,Liberia,Viet Nam,,Bolivia (Plurinational
25,Djibouti,Mali,South Asia,,State of)
26,Ethiopia,Nigeria,Afghanistan,,Chile
27,Kenya,Senegal,Bhutan,,Colombia
28,Madagascar,Sierra Leone,India,,Ecuador
29,Rwanda,Togo,Iran(Islamic Republic of),Iran(Islamic Republic of),Paraguay
30,Somalia,,Nepal,,Uruguay
31,South Sudanc,,Pakistan,,Uruguay
32,Uganda,,Sri Lanka,,Republicof)
33,United Republic,,Sri Lanka,,
34,of Tanzania,,Western Asia,Western Asia,
35,,,Bahrain,,
36,,,Iraq,,
37,,,Israel,,
38,,,Jordan,,
39,,,Kuwait,,
40,,,Lebanon,,
41,,,Oman,,
42,,,Qatar,,
43,,,Saudi Arabia,Saudi Arabia,
44,,,State of Palestine,State of Palestine,
45,,,Syrian Arab Republic,Syrian Arab Republic,
46,,,Turkey,,
47,,,United Arab Emirates,United Arab Emirates,
48,,,Yemen,,
