,0,1,2,3,4,5,6,7,8,9
0,Wine Type,,White Wine Samples,,,Red Wine Samples,,,Rose Wine Samples,
1,Element,Org,Conv,Home,Org,Conv,Home,Org,Conv,Home
2,23Na (mg/L),42.81 7.25,44.22  7.38,44.78  11.69,37.33  5.42,38.42  7.87,36.14  12.14,25.29  5.96,25.69  6.59,48.87  5.80
3,43Ca (mg/L),90.38  18.10,114.78  20.36,107.34  18.93,100.7138.71,101.6135.02,105.0737.62,100.64  1.29,98.63 1.03,132.21  9.98
4,43Ca (mg/L),65.20  9.53,65.78  13.98,60.9514.15,42.51  18.52,46.17 18.99,47.71  13.88,24.32  1.38,32.47 0.59,22.19  1.09
5,19K (mg/L),284.02  55.25,274.10  65.05,303.07  57.64,818.82  195.12,801.22  124.02,747.22  168.52,696.12  50.54,748.19  46.12,644.94  0.39
6,7Li(g/L),8.71 1.86,9.48 2.76,10.30  2.74,19.88  13.93,17.5111.11,13.48  4.44,16.79  6.40,17.171.49,20.22  3.41
7,55Mn (mg/L),0.55  0.16,0.60  0.14,0.43  0.12,0.29  0.11,0.44  0.24,0.48  0.31,0.17  0.06,0.14  0.02,0.19  0.03
8,55Mn (mg/L),0.38  0.14,0.54  0.23,0.48  0.20,0.51  0.25,0.53  0.22,0.72  0.40,0.74  0.17,0.960.03,0.650.19
9,56Fe(mg/L),1.03 0.50,1.55  0.37,0.92  0.40,1.03  0.53,1.79 1.02,0.76  0.43,0.660.27,1.40  0.47,1.15  0.04
10,27 Al (g/L),220.95  75.94,354.08  136.92,282.78  139.99,417.89  203.47,452.31  275.53,283.44  167.22,309.16  22.50,234.88  85.77,191.37  66.56
11,52Cr (g/L),454.93  200.28,430.03  206.84,512.20  219.58,400.19  184.95,310.23 47.01,318.1255.95,160.60  42.16,203.63  53.58,205.36  2.76
12,59Co (g/L),5.42  1.36,5.88  2.09,7.21  2.11,5.63  4.73,5.57  6.21,5.466.50,7.600.25,10.75  2.48,9.62  0.62
13,65 Zn(g/L),72.65  23.55,71.52  17.84,60.87  13.72,52.14  31.42,50.14  38.42,32.75  24.98,33.93  0.69,34.29  1.80,31.86  0.61
14,65 Zn(g/L),2534.74  898.93,3128.98  798.44,2490.90  868.07,1829.72  372.31,2137.620.01,2373.02  682.20,3289.42  46.82,3231.60351.19,2641.73  800.39
15,51V (g/L),282.68  141.17,310.48  194.40,306.62  194.20,186.93  126.38,161.69  90.06,181.21  88.58,162.99  9.73,147.56  0.97,156.56  1.96
16,108 Ag(g/L),3.91  1.54,5.52  2.33,4.87  0.56,2.95  0.87,2.52  0.37,2.18  0.02,LOQ,LOQ,LOQ
17,209Bi (g/L),0.94  0.22,0.88  0.11,0.64  0.04,2.99  1.18,3.36 2.70,3.102.25,LOQ,LOQ,LOQ
18,133Cs (g/L),3.00  1.82,3.60  0.79,4.11097,0.69 0.02,0.450.06,0.130.02,16.12  2.45,20.90  1.56,0.66  0.22
19,137Ba(g/L),7.24  1.92,7.71  2.84,8.28  2.21,5.07 2.68,377.22  37.16,342.28  29.75,LOQ,LOQ,LOQ
20,70Ga (g/L),181.1755.61,169.48  45.29,181.00  42.65,371.63  65.88,377.22  37.16,342.28  29.75,160.16  14.62,250.93  14.12,311.90  57.74
21,70Ga (g/L),2.82  0.48,2.86  0.20,2.98  1.07,1.26  0.56,1.240.32,0.93 0.39,1.11 0.13,1.400.50,1.520.24
22,88Sr(g/L),538.69  267.08,518.81  218.71,535.40  253.97,486.11  231.95,515.20  209.86,512.10  187.55,598.87  12.11,742.78  11.02,686.66  26.95
23,79Se(g/L),509.26  224.12,530.28  227.23,524.20  229.48,739.07  162.77,798.73  141.73,802.13 127.28,1377.27  56.80,1314.40  79.28,1356.5758.71
24,79Se(g/L),7.34  5.16,11.30  9.15,10.94  9.44,4.68  2.39,6.16  2.19,3.22  2.37,1.17  0.17,1.39  0.04,1.33  0.10
25,204Tl (g/L),0.68  0.14,1.020.35,0.590.08,0.94  0.47,0.750.12,0.720.12,LOQ,LOQ,LOQ
26,111Cd (g/L),0.16  0.10,0.320.17,0.22  0.16,0.360.59,0.90  0.43,0.71  0.05,0.230.09,0.38  0.06,0.29  0.05
27,208 Pb (g/L),23.50  10.19,34.05  15.68,28.27  19.46,47.10  25.69,53.70  29.17,45.61  27.12,16.01  2.51,19.75  4.90,19.16  4.30
