,0,1,2,3,4,5
0,,Cil,,meb,,digai
1,4.00  1.00e,2.33  0.57f,1.33  0.57d,4.66  0.57c,C (control),C (control)
2,4.33  0.57ed,3.00  1.00fe,3.00  1.00c,4.33  0.57c,K 2.5,K 2.5
3,5.00  1.00ed,4.33  0.57ed,5.33  0.57b,5.00  1.00c,K5,
4,5.33  0.57ed,4.66  1.15d,5.66  0.57b,5.33  0.57c,K 7.5,K 7.5
5,5.00  1.00ed,5.33  0.57cd,5.00  1.00b,5.33  1.15c,K1,
6,5.66  0.57dc,5.00  1.00cd,5.00  1.00b,5.33  0.57c,K 1-2.5,K 1-2.5
7,8.00  1.00ab,8.00  0.00a,8.00  0.00a,8.00  1.00ab,K1-5,K1-5
8,7.66  0.57ab,7.33  0.57ab,7.33  0.57a,7.660.57ab,K 1-7.5,K 1-7.5
9,6.66  0.5cd,6.33  1.52cb,7.00  0.00a,7.00  0.00b,K2,
10,7.33  0.57ab,8.00  1.00a,8.00  1.00a,7.660.57ab,K 2-2.5,K 2-2.5
11,8.33  0.57a,8.00  1.00a,8.33  0.57a,8.66 0.57a,K 2-5,K 2-5
12,7.33  0.57ab,8.66  0.57a,7.66  0.57a,7.33  0.57b,K 2-7.5,K 2-7.5
