,0,1,2,3,4,5,6,7,8,9,10,11
0,,,46,79,10-11,12-18,1.5-3,4-10,11-18,19-64,6574,75+
1,,,months,months,months,months,years,years,years,years,years,years
2,n,,240,489,381,1177,250,514,542,1082,181,154
3,,Cereals and cereal products,0,0,1,7,21,30,28,15,12,16
4,,of which:Breakfast cereals,0,0,N/A,N/A,14,18,18,7,6,8
5,,"Buns, cakes, pastries and",0,0,N/A,N/A,4,6,4,3,3,5
6,,fruit pies,,,,,25,,,,,
7,,Milk and milk products,1,3,6,16,25,14,7,5,5,5
8,,Eggs and egg dishes,0,0,2,7,13,12,12,19,20,19
9,Fat spreads,Fat spreads,0,1,3,11,12,14,11,11,12,13
10,,Meat and meat products,0,1,2,13,18,7,31,17,25,24
11,,Fish and fish dishes,0,1,2,5,7,7,8,17,25,19
12,,of which oily fish:,0,N/A,N/A,N/A,6,5,5,13,21,17
13,Infant formula,Infant formula,85,80,72,29,,-,-,-,-,-
14,,Commercial infant/toddler,12,12,10,9,<0.6%,-,-,-,-,-
15,,foods,,,,,,,,,,
16,Other,Other,2,2,1,3,3,2,3,3,3,4
