,0,1,2,3,4,5,6,7,8
0,Variables,N,Q1,Q2,Q3,Q4,Q5,p-Trend,p-Interaction
1,Dietary Cu,,,,,,,,
2," intakes,mg/day",,,,,,,,
3,"Age, years",,,,,,,,
4,<60,"12,004",1.00 (Ref),"1.11 (0.83, 1.48)","1.05 (0.73, 1.53)","1.11 (0.68, 1.82)","1.17 (0.63, 2.17)",0.0281,0.91
5,60,2707,1.00 (Ref),"1.09 (0.68, 1.76)","0.82 (0.44, 1.52)","0.97 (0.44, 2.13)","0.99 (0.37, 2.62)",0.34,0.91
6,Sex,,,,,,,,
7,Male,7333,1.00 (Ref),"1.33 (0.94, 1.89)","0.95 (0.59, 1.51)","0.93 (0.50, 1.71)","0.90 (0.41, 1.95)",0.15,0.20
8,Female,7378,1.00 (Ref),"1.04 (0.73, 1.48)","1.25 (0.80, 1.95)","1.52 (0.86, 2.69)","1.68 (0.82, 3.43)",0.0236,0.20
9,"BMI,kg/m2",,,,,,,,
10,<24.0,9403,1.00 (Ref),"1.43 (0.96, 2.15)","1.16 (0.68, 1.98)","1.52 (0.76, 3.05)","1.56 (0.66, 3.72)",0.0119,0.14
11,24.0,5308,1.00 (Ref),"1.01 (0.73, 1.38)","1.09 (0.73, 1.64)","1.06 (0.62, 1.80)","1.19 (0.61, 2.32)",0.21,0.14
12,Region,,,,,,,,
13,North,6211,1.00 (Ref),"0.96 (0.65, 1.41)","0.83 (0.53, 1.30)","0.94 (0.53, 1.65)","0.81 (0.40, 1.65)",0.29,0.36
14,South,8589,1.00 (Ref),"1.46 (1.05, 2.03)","1.51 (0.96, 2.40)","1.56 (0.84, 2.90)","2.17 (1.00, 4.69)",0.0180,0.36
15,Hypertension,,,,,,,,
16,No,"11,610",1.00 (Ref),"1.20 (0.87, 1.66)","1.24 (0.81, 1.90)","1.39 (0.80, 2.42)","1.55 (0.77, 3.12)",0.0077,
17,Yes,3101,1.00 (Ref),"1.14 (0.77, 1.69)","0.96 (0.58, 1.60)","1.06 (0.55, 2.04)",,0.55,0.0347
18,"Dietary Se intakes,",,,,,,,,
19,ug/day,,,,,,,,
20,"Age, years",,,,,,,,
21,<60,"12,004",1.00 (Ref),"0.92 (0.70, 1.21)","0.78 (0.54, 1.13)","0.80 (0.50, 1.29)","0.76 (0.42, 1.37)",0.41,0.08
22,60,2707,1.00 (Ref),"1.02 (0.63, 1.64)","1.44 (0.78, 2.64)","1.19 (0.55, 2.55)","1.11 (0.43, 2.83)",0.67,0.08
