,0,1,2,3
0,,gIy?1 S.1ji &Lo 9 PgJlc aIzo,,
1,www.fsct.modares.ac.ir :al>. C.L.,,,
2,,,sg-aoale,sg-aoale
3,isu La s: 31s (Prunus cerasus L) JWI 5::s3 -b,isu La s: 31s (Prunus cerasus L) JWI 5::s3 -b,isu La s: 31s (Prunus cerasus L) JWI 5::s3 -b,
4,,S9i9SJgojL,,
5,,,,alclol
6,wlaiosljgwdlsgoceilamsacgcmicijgbolslags,wlaiosljgwdlsgoceilamsacgcmicijgbolslags,,
7,a*b*L*gigswpHL,a*b*L*gigswpHL,AVrC,AVrC
8,icdcwwwl1p0/05s1g,icdcwwwl1p0/05s1g,,:sub cl
9,KB-1oKB-1.s3JyCLga5olJUTi,KB-1oKB-1.s3JyCLga5olJUTi,,
10,>NoaaCsC>218g33gs311LKB-rr,>NoaaCsC>218g33gs311LKB-rr,,
11,KB-rEVKB-rrsli3Sj5s1<1/vo%1>9/0baL,KB-rEVKB-rrsli3Sj5s1<1/vo%1>9/0baL,,
12,5s<9000 mgCO/kg.hrm>%15l>r/v g9,5s<9000 mgCO/kg.hrm>%15l>r/v g9,,
13,KB-rrKB-1KB-1ov x>%rLsL3,KB-rrKB-1KB-1ov x>%rLsL3,,
14,,,DOI:10.52547/fsct.19.123.119,DOI:10.52547/fsct.19.123.119
15,gJUix1KB-9KB-1rwLg-ia*<1gCya*<q,gJUix1KB-9KB-1rwLg-ia*<1gCya*<q,DOR: 20.1001.1.20088787.1401.19.123.18.,DOR: 20.1001.1.20088787.1401.19.123.18.
16,aKB-rorKB-rerwL>IN)clLs3LC,aKB-rorKB-rerwL>IN)clLs3LC,f.shavakhi@areeo.ac.ir,
