,0,1,2,3,4,5,6,7,8,9
0,PedsQL scoresDietary pattern scores,PedsQL scoresDietary pattern scores,PedsQL scoresDietary pattern scores,,,,,,,
1,,Mediterranean,,,Mixed,,,Unhealthy,,
2,,T1(<-0.59)T2,T1(<-0.59)T2,T30.21,T1(<-0.48T2,T1(<-0.48T2,T3(-0.09)T1(<-0.44T2,T3(-0.09)T1(<-0.44T2,,T3 (0.37)
3,Crude,,,,,,,,,
4,Total,1.00,0.78,0.18**,1.00,1.65,1.09,1.00,0.95,0.95
5,,,[0.52-1.16],[0.10-0.33],,[1.06-2.58][0.68-1.75],[1.06-2.58][0.68-1.75],,[0.61-1.48] [0.61-1.48],[0.61-1.48] [0.61-1.48]
6,Physical health1.00,Physical health1.00,1.47,0.33**,1.00,1.05,0.78,1.00,0.90,0.92
7,,,[0.98-2.22],[0.19-0.58],,[0.681.63] [0.491.24],[0.681.63] [0.491.24],,[0.58-1.41] [0.59-1.45],[0.58-1.41] [0.59-1.45]
8,Psychosocial,1.00,0.64,0.12**,1.00,1.68,1.13,1.00,1.24,1.21
9,health,,[0.43-0.97],[0.06-0.24],,[1.07-2.65] [0.70-1.83],[1.07-2.65] [0.70-1.83],,[0.79-1.97],[0.76-1.92]
10,Emotional,1.00,0.78,0.16**,1.00,1.48,0.95,1.00,1.02,0.78
11,functioning,,[0.53-1.14] [0.09-0.29],[0.53-1.14] [0.09-0.29],,[0.97-2.25] [0.60-1.49],[0.97-2.25] [0.60-1.49],,[0.67-1.55] [0.50-1.21],[0.67-1.55] [0.50-1.21]
12,Social func-,1.00,0.67,0.20**,1.00,0.82,0.87,1.00,1.27,1.13
13,tioning,,[0.44-1.03][0.11-0.36],[0.44-1.03][0.11-0.36],,[0.51-1.31][0.54-1.39],[0.51-1.31][0.54-1.39],,[0.78-2.04] [0.70-1.84],[0.78-2.04] [0.70-1.84]
14,School func-,1.00,0.57,0.18**,1.00,1.44,0.72,1.00,1.11,1.46
15,tioning,,[0.38-0.84] [0.11-0.31],[0.38-0.84] [0.11-0.31],,[0.96-2.18][0.46-1.14],[0.96-2.18][0.46-1.14],,[0.71-1.73] [0.95-2.23],[0.71-1.73] [0.95-2.23]
16,Multivariable-,,,,,,,,,
17,adjusted,,,,,,,,,
18,Total,1.00,0.80,0.25**,1.00,1.54,1.70*,1.00,0.83,1.14
19,,,[0.49-1.28],[0.12-0.51],,[0.982.45] [0.982.95],[0.982.45] [0.982.95],,[0.52-1.31] [0.69-1.89],[0.52-1.31] [0.69-1.89]
20,Physical health1.00,Physical health1.00,1.26,0.35*,1.00,1.08,1.41,1.00,0.77,0.99
21,,,[0.77-2.05],[0.17-0.72],,[0.77-1.50],[0.96-2.08],,[0.48-1.23],[0.60-1.63]
22,Psychosocial,1.00,0.72,0.15**,1.00,1.59,1.51,1.00,1.12,1.42
23,health,,[0.44-1.16],[0.07-0.33],,[1.00-2.55],[0.86-2.65],,[0.70-1.80],[0.84-2.38
24,Emotional,1.00,0.74,0.17**,1.00,1.39,1.29,1.00,0.91,0.84
25,functioning,,[0.47-1.17],[0.08-0.35],,[0.90-2.16],[0.76-2.20],,[0.59-1.40],[0.52-1.38
26,Social func-,1.00,0.72,0.15**,1.00,0.78,0.88,1.00,1.20,1.13
27,tioning,,[0.43-1.20] [0.07-0.32],[0.43-1.20] [0.07-0.32],,[0.481.28] [0.51-1.52],[0.481.28] [0.51-1.52],,[0.73-1.95] [0.67-1.92,[0.73-1.95] [0.67-1.92
28,School func-,1.00,0.61,0.18**,1.00,1.40,0.86,1.00,1.11,2.00*
29,tioning,,[0.380.96],[0.090.35],,[0.922.13],[0.51-1.46],,[0.70-1.75],[1.22-3.26]
