,0,1,2,3,4,5,6
0,,,Q1,Q2,Q3,Q4,p*
1,Variables,,,,,,
2,,Men n (%),254 (51.2),212 (42.7),162 (32.7),105 (21.1),
3,Gender,Women n (%),242 (48.8),284 (57.3),334 (67.3),392 (78.9),<0.0001
4,,Urban n (%),257 (51.8),238 (48.0),289 (58.3),408 (82.1),
5,Place of residence,Rural n (%),239 (48.2),258 (52.0),207 (41.7),89 (17.9),<0.0001
6,,Non/primary n (%),106 (21.4),91 (18.4),61 (12.3),28 (5.6),
7,Level of education,Vocational n (%),101 (20.4),100 (20.2),74 (14.9),39 (7.9),<0.0001
8,Level of education,Secondary n (%),178 (35.9),191 (38.5),204 (41.1),213 (42.9),<0.0001
9,,Higher n (%),111 (22.4),114 (23.0),157 (31.7),217 (43.7),
10,,Never n (%),239 (48.2),239 (48.2),212 (42.7),245 (49.3),
11,Smoking status,Previous n (%),136 (27.4),161 (32.5),165 (33.3),168 (33.8),0.0130
12,,Current n (%),121 (24.2),96 (19.4),119 (24.0),84 (16.9),
13,,<45 n (%),101 (20.4),92 (18.6),99 (20.0),55 (11.1),
14,Age (years old),45-54 n (%),138 (27.8),145 (29.2),142 (28.6),169 (34.0),<0.0001
15,Age (years old),55-64 n (%),153 (30.9),190 (38.3),187 (37.7),199 (40.0),<0.0001
16,,65 n (%),104 (21.0),69 (13.9),68 (13.7),74 (14.9),
17,,<24.9 n (%),149 (30.0),138 (27.8),144 (29.0),146 (29.4),
18,BMI (kg/m2),2529.9 n (%),191 (38.5),204 (41.1),202 (40.7),197 (39.6),0.9824
19,,30 n (%),156 (31.5),154 (31.1),150 (30.2),154 (31.0),
20,,,,,Vitamin K2 (g/1000 kcal),,
21,,Men n (%),170 (34.3),169 (34.1),188 (37.9),206 (41.5),
22,Gender,Women n (%),326 (65.7),327 (65.9),,291 (58.6),0.0503
23,,Urban n (%),386 (77.8),330 (66.5),262 (52.8),214 (43.1),
24,Place of residence,Rural n (%),110 (22.2),166 (33.5),234 (47.2),283 (56.9),<0.0001
25,,Non/primary n (%),51 (10.3),48 (9.7),71 (14.3),116 (23.3),
26,,Vocational n (%),46 (9.3),75 (15.1),98 (19.8),95 (19.1),<0.0001
27,,Secondary n (%),199 (40.1),223 (45.0),183 (36.9),181 (36.4),<0.0001
28,,Higher n (%),200 (40.3),150 (30.2),144 (29.0),105 (21.1),
29,,Never n (%),248 (50.0),239 (48.2),234 (47.2),214 (43.1),
30,Smoking status,Previous n (%),165 (33.3),161 (32.5),149 (30.0),155 (31.2),0.0235
31,,Current n (%),83 (16.7),96 (19.4),113 (22.8),128 (25.8),
32,,<45 n (%),72 (14.5),96 (19.4),97 (19.6),82 (16.5),
33,Age (years old),4554 n (%),138 (27.8),140 (28.2),158 (31.9),158 (31.8),0.1310
34,,55-64 n (%),193 (38.9),186 (37.5),175 (35.3),175 (35.2),0.1310
35,,65 n (%),93 (18.8),74 (14.9),66 (13.3),82 (16.5),
