,0,1,2,3,4,5,6
0,Dish,Energy,Energy,,/100g,Carbohydrates,Lipids
1,Dish,kJ/100g,(kcal)/100g,,/100g,/100g,/100g
2,Kesra(Rekhsis),1611.11,384.57,,7.00,44.18,19.40
3,Khobz eddar,723.49,170.34,,5.81,33.65,0.95
4,Couscous,255.94,60.92,:,1.78,9.27,1.47
5,Chekhchoukha,245.84,58.52,,1.58,8.00,1.99
6,Pasta in tomato sauce,201.69,48.19,,1.13,5.55,2.27
7,Tadjine zitoune,188.79,45.46,,1.014,3.53,9.30
8,Cooked beans (soup),200.52,48.00,,1.83,5.03,1.83
9,Cooked lentils (soup),135.68,32.40,,1.59,3.06,1.29
10,Chorba frik(Jari),208.73,49.93,,4.85,1.86,2.43
11,Kemmounia,357.26,85.86,,7.76,1.18,5.75
