,0,1,2,3,4
0,Category,PictureID,Food/DishName,vumberorrortons,
1,,D10312,Soki soba (traditional noodle in Okinawa),7,7
2,,D10401,Okonomiyaki (savoury pancake with various ingredients,7,7
3,,D10501,Nikujaga (meat and potato stew),,7
4,,D10502,Simmered squid and taro,7,7
5,,D10503,Baked sweet potato,7,7
6,,D10506,Potato salad,,7
7,,D10801,Spinach seasoned with sesame sauce,7,7
8,,D10802,Ohitashi (boiled spinach),,7
9,,D10803,Vinegared cucumber and wakame seaweed,7,7
10,,D10805,Grated daikon radish,7,7
11,,D10810a,Vegetable mix salad,,7
12,,D10810b,Shrimp and broccoli salad,7,7
13,,D10810c,Bean salad,,7
14,,D10814,Macaroni salad,7,7
15,,D10815,Vinegared mozuku seaweed,7,7
16,,D10819,Kinpira (chopped burdock root and carrot cooked in sugar and,,7
17,,D10819,soy sauce),,7
18,,D10822,Simmered squash,7,7
19,,D10823,Simmered Japanese butterbur and deep-fried tofu,7,7
20,,D10826,Simmered hijiki seaweed,7,7
21,,D10835,Vegetable stir-fry,,7
22,,D10904,Cut apples,7,7
23,,D11001a,Tuna sashimi,,7
24,,D11001b,Tuna strips,,7
25,,D11012,Simmered flatfish,7,7
26,,D11013,Simmered mackerel in miso,7,7
27,,D11022,Grilled salmon,7,7
28,,D11024,Grilled mackerel,7,7
29,,D11117,Chikuzenni (simmered root vegetables with chicken),7,7
30,,D11123,Sliced beef steak,7,7
31,,D11125,Ginger fried pork,7,7
32,,D11134,Chinese stir-fry containing green peppers and meat,7,7
33,,D11141,Pork cutlet,7,7
34,,D11204,Tamago-yaki (Japanese rolled omelette),,7
35,,D11701s,Miso soup (with tofu and green onion) in a small soup bowl,32,32
36,,D11701m,Miso soup (with tofu and green onion) in a medium soup bowl,62,62
37,,D117011,Miso soup (with tofu and green onion) in a large soup bowl,7,7
38,,D11703s,bowl,32,32
39,,D11703m,soup bowl,52,52
40,,D117031,Tonjiru (miso soup with pork and vegetables) in a large soup,,7
41,,D117031,bowl,,7
42,,D11711a,Creamy corn soup,7,7
43,,D11711b,Clam chowder,7,7
44,,D11714,White stew,7,7
45,,D11718,Yosenabe (seafood and vegetable hot pot),7,7
46,,D11802a,Tsukudani of konbu seaweed (simmerd konbu),,7
47,,D11802b,Laver boiled in soy sauce,,7
48,,D11805,Cubed daikon kimchi,7,7
49,,D11806,Pickled scallions,,7
50,,D11807a,Pickled cucumber,7,7
51,,D11807b,Pickled Chinese cabbage,7,7
