,0,1,2,3,4,5
0,Particulars,,,Experimental diets,,RI
1,Particulars,CNT,PP-0,PP-0.25,PP-0.50,RI
2,Proximate composition (% as fed basis,,,,,
3,Moisture,9.70,8.20,7.98,8.54,
4,Crude protein,40.94,40.78,40.45,40.01,
5,Ether extract,7.99,6.99,7.12,7.86,
6,Crude fiber,3.22,5.21,4.85,4.17,
7,Nitrogen free extract2,20.73,24.37,24.85,25.04,
8,Total ash,17.42,14.45,14.75,14.38,
9,Essential amino acid composition (g/16 g N),,,,,
10,Arg,6.06,5.81,5.88,6.07,5.3
11,His,2.25,2.50,2.45,2.60,2.2
12,Ile,3.64,4.05,4.10,4.02,2.7
13,Leu,7.60,8.61,8.88,8.37,4.3
14,Lys,6.45,5.05,5.29,5.20,5.2
15,Met,2.54,2.04,2.30,2.12,2.4
16,Phe,4.13,4.46,4.62,4.57,3.7
17,Thr,3.59,4.02,4.18,4.27,3.5
18,Trp,0.90,0.83,0.87,0.87,0.5
19,Val,4.30,4.61,4.72,4.75,3.7
