,0,1,2,3,4,5,6,7,8,9,10
0,,,Media,,Limite de acuerdo inferior,Limite de acuerdo inferior,Limite de acuerdo inferior,Limite de acuerdo inferior,Limite de acuerdo superior,Limite de acuerdo superior,Limite de acuerdo superior
1,,,IC95%,,,,IC95%,,,IC95%,IC95%
2,,Media,Inferior,Superior MediaInferiorS,Superior MediaInferiorS,Superior MediaInferiorS,Superior,Superior,Media,Inferior,Superior
3,Energia total (kcal/d),"108,0","48,0","169,0","-342,0","-445,4","-238,0","-238,0","558,0","454,6","662,0"
4,Carbohidratos (g/d),"36,8","27,3","46,2","-33,8","-50,0",,"-17,5","107,3","91,1","123,6"
5,Proteinas (g/d),"-2,3","-7,3","2,7","-40,5","-49,0",,"-32,0","35,9","27,4","44,4"
6,Grasas totales (g/d),"-7,5","-12,6","-2,4","-47,2","-56,0",,"-38,4","32,2","23,4","41,0"
7,AGS (g/d),"-1,6","-3,6","0,3","-16,6","-20,0",,"-13,2","13,3","9,9","16,7"
8,AGMI (g/d),"-2,9","-5,1","-0,7","-19,8","-23,6",,"-16,1","14,0","10,2","17,8"
9,AGPI(g/d),"-6,2","-8,3","-4,2","-22,2","-25,8",,"-18,6","9,8","6,2","13,3"
10,Colesterol (mg/d),"31,3","0,5","62,2","-176,9","-230,0","-123,8","-123,8","239,5","186,5","292,6"
11,Fibra (g/d),"9,7","7,9","11,4","-3,8","-6,7",,"-0,8","23,1","20,1","26,0"
