,0,1,2,3,4
0,Fresh,Stored,Temperature,,References
1,7.92,9.29,22,63,[17]
2,8.07,8.88,5,63,[17]
3,8.46,9.31,22,28,[43]
4,8.48,9.07,5,28,[43]
5,8.66,9.01,4,28,[44]
6,8.56,9.21,25,28,[45]
7,8.4,9.26,5,28,[46]
8,8.6,9.41,22,28,[46]
9,8.53,9.4,4,28,[41]
10,8.22,9.63,20,28,[41]
11,8.05,9.48,20,42,[37]
12,7.54,8.54,23,28,[14]
13,7.54,8.26,4,28,[14]
14,8.8,9.12,10,28,[47]
15,8.66,9.43,21,30,[42]
16,7.5,9.56,24,35,[3]
17,8.03,8.82,25,30,[48]
18,8.03,6.8,12,30,[48]
19,8.2,9.4,30,9,[40]
20,8.68,9.25,4,28,[49]
