,0,1,2,3,4
0,(19ws5gWagap51..s,(19ws5gWagap51..s,,,
1,w9 jI osLwI L J5 Jg6 Sx5oj1w1:JS Jg6 O1ywo,,djgajSaL5p>(v)=m1+m2-m3,,(r)
2,w9 jI osLwI L J5 Jg6 Sx5oj1w1:JS Jg6 O1ywo,,,p,(r)
3,s lodiga oj Ca g1jo g* 9 gLgw iJg,,,,
4,yog.9g SwI oLwS aLwg d jogjL YTd Z9o Jgb,,g39 :m3J>9gO9:M2ag9 :m,,
5,".b| (Cary 100 BioVarian,Palo Alto, USA)",,SyJgj am1s:P JJ>9 agai SgL,,
6,"bglao JoL daas F Cdo d g diLo1 oda yog, diga ps",,Saj1Jglag1pxag1p>g(oaSaog.o,,
7,,,":(FY)ws5 dwLF ab1,j19iw",,":(FY)ws5 dwLF ab1,j19iw"
8,Jb9lsaasrcwalobJgbaios,,,,(f)
9,lsdabs9cdgbgbosg,,SyoLb px>:V0 UwSajI JbdgaSyoLb nx>:V,,
10,Y mw Cls Jgbo p5eof1d cw.d sla,,,,
11,,,xw S oKws jI JgojI g1 sly & C1x,,
12,VIo zgo Jgb ys iI ui>Cw cw 9sla L,,"L E . .lwl (Konica Minolta, Japan, CR-400",,
13,LodgassggodgclyJg1jo.oscuogil,,Cgoaosaj1w9Jlodga,,
14,soio jI JLob> dsLeo jI osLbxI L g dw1 SJ5 ym>x,,b g (sj-sja (Lgo1j LsoyeW,,
15,wo5 gW W5 awI cw>X ZW g awbo sj1wLI,,:(rd)ab(d)ab1j1cw 9s5oj1w1(s15s;,,
16,((TA19),((TA19),E=L2+a2+b2,,(d)
17," (2,2-diphenyl-1-picrylhydrazyl) DPPH 9L",,TA.XT.)zew CoL oKwwsj1 osL(w1L:CoL exaw O1jw,,
18,,,"9%(PLUS, Stable Micro Systems, Surrey,UK",,
19,N Jg;LoyWor L aigaps.1d sgu>gbioju,,,,
20,P...ccwLdiosr.clodgouabgbalLloys,,,,
21,,,(rd)wsscwigw>diga,,(rd)wsscwigw>diga
22,dg bgLDPPH Ygo10 JgbJ9WrF.L9,,wgw1 wwl o1josy5oj1w1:cwogw1 wwl g1j,,
23,,,iLgisLwLoaga,,
24,:vs5 dwbu (F) ab:1 ;1 osLi:w1 L DPPH JLs1,,ll(2-6- Dichlorophenol-Indo-phenol,,
25,DPPHLoos=,(f),"daasd Cuodw g diLi1oua jog,digapyd Sgu",,
26,,,"HK236,Hermle,gw9.",,
27,,,CsLw  x. aJob>Jgl9ws5(Germany,,
28,,,LoadeJgbjlywolcw.dslaJb,,
29,Gm>c:LjlayjaS jLw r.LT.Siw oSguu jd ous,,,,
30,w.coyipbolwaloIalic slgocoaslodga,,,,
