,0,1,2,3,4,5
0,,,,,Cultivar,
1,Time of Storage (Days),,Treatment,Coscia,,Abate
2,,0,,11.90.37,,13.4 0.4
3,,3,CTR,12.7 0.1 ns,,13.7 0.2 ns
4,,,XAN,12.00.2,,13.10.1
5,,,HPMC,12.2  0.2,,13.50.2
6,,,ASC,12.1 0.3,,13.2  0.2
7,,5,CTR,12.9 0.2 ns,,14.00.3ns
8,,,XAN,12.3 0.4,,13.50.3
9,,,HPMC,12.50.1,,13.80.2
10,,,ASC,12.30.1,,13.6 0.2
11,,7,CTR,13.50.5 a,,15.20.5 a
12,,,XAN,12.50.2b,,14.50.1 a
13,,,HPMC,12.80.1 b,,14.50.1 a
14,,,ASC,12.40.2 b,,13.90.1 b
15,12,12,CTR,14.50.2 a,,15.2 0.4 a
16,,,XAN,12.80.05b,,14.50.1a
17,,,HPMC,13.10.2b,,14.8 0.2 a
18,,,ASC,12.6 0.2 b,,14.20.3 b
