,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,Country,Method of dietary,Survey CODE,Year,Total daily food consumption,Total daily food consumption,Total daily food consumption,,Ultra-processed foods and drinks consumption,,,Ultra-processed foods and drinks consumption,,
1,,assessment,,,,,,%EN,% UPFD,,,,,
2,,,,,,,,solid,,,,,,
3,,,,,,,,food,,,,,,
4,Women,,,,,,,,,,,,,
5,Eur--22 countries,,,,2538,38,1787,89,11.2,6.4,4.8,27.6,25.2,2.4
6,Austria,24HR,AT-NATIONAL-2016,2014 3467,2014 3467,27,1842,88,10.1,5.5,4.6,30.2,27.2,3.0
7,Belgium,"24HR,FFQ",NATIONAL-FCS-2014,2014 2610,2014 2610,34,1676,90,14.4,6.3,8.1,31.7,29.1,2.7
8,Croatia,"24HR,48HR",NIPNOP-,2011,2592,35,1749,91,7.7,3.3,4.4,19.7,17.1,2.6
9,,,HAH-2011-2012,,,,,,,,,,,
10,Cyprus,24HR,CY 2014-2017-LOT2,2014,2361,33,1525,89,6.6,3.7,2.9,21.4,19.7,1.7
11,Czech Republic,24HR,SISP04,2003,2606,35,1880,91,11.0,6.1,4.9,28.2,25.5,2.7
12,Denmark,Food record,DANSDA 2005-08,2005,3519,27,1971,81,8.2,3.0,5.2,24.8,20.1,4.7
13,Estonia,24HR,DIET-2014-EST-A,2013,2519,37,1566,88,5.6,3.7,1.9,18.4,17.1,1.3
14,Finland,48HR,FINDIET2012,2012,3124,33,1894,87,9.3,7.2,2.1,32.5,31.2,1.3
15,France,"24HR,FFQ",INCA3,2014,2856,37,1983,90,10.3,7.0,3.3,29.1,27.3,1.8
16,Germany,24HR,NATIONAL NUTRI-,2007,3289,27,1882,84,13.2,7.9,5.3,38.9,35.5,3.4
17,,,TION SURVEY II,,,,,,,,,,,
18,Greece,24HR,GR-EFSA-LOT2 2014-,2014,1602,53,1694,92,10.0,6.3,3.7,23.7,22.7,1.0
19,,,2015,,,,,,,,,,,
20,Hungary,Food record,NATIONAL REPR,2003,1702,59,2049,91,13.8,6.1,7.7,17.1,15.0,2.1
21,,,SURV,,,,,,,,,,,
22,Ireland,Food record,NANS 2012,2008 2533,2008 2533,34,1904,83,13.4,8.3,5.1,35.3,32.9,2.4
23,Italy,Food record,INRAN SCAI 2005-06,2005,2087,50,1909,94,6.1,4.2,1.9,13.8,13.0,0.8
24,Latvia,"24HR,FPQ",LATVIA_2014,2012,2192,44,1728,92,10.3,8.6,1.7,30.7,29.9,0.8
25,The Netherlands,"24HR, lifestyle question-",FCS2016_CORE,2012,3217,29,1964,86,16.6,7.3,9.3,37.3,32.9,4.4
26,,naire,,,,,,,,,,,,
27,Portugal,"24HR,FPQ",IAN.AF 2015-2016,2015,2350,36,1593,88,11.0,4.8,6.2,24.5,20.7,3.8
28,Romania,Food record,DIETA PILOT,2012,1919,61,1976,94,11.5,4.9,6.6,15.9,13.6,2.3
29,,,ADULTS,,,,,,,,,,,
30,Slovenia,"24HR, FPQ",SI.MENU-2018,2017,2303,38,1520,93,7.5,5.4,2.1,23.5,22.3,1.2
31,Spain,24HR,ENALIA2,2013,1878,40,1410,86,11.4,5.9,5.5,25.3,23.0,2.3
32,Sweden,Food record,RIKSMATEN 2010,2010,2585,37,1909,86,20.9,14.4,6.5,43.8,40.8,3.0
33,United Kingdom,Food record,NDNS ROLLING PRO-,2008,2515,33,1698,85,17.2,9.8,7.4,41.3,38.0,3.3
34,,,GRAMME YEARS,,,,,,,,,,,
35,,,1-3,,,,,,,,,,,
