,0,1,2,3,4
0,Day(s) Relative,Control,500 mg/kg,1000 mg/kg,2000 mg/kg
1,to Start Date,Control,bw/day,bw/day,bw/day
2,,,Males (g),,
3,1-8,7.091.23,6.89  1.57,6.61  1.04,7.651.90
4,8-15,6.140.77,5.610.92,6.010.86,5.341.02
5,1522,5.570.88,5.731.13,5.210.67,5.79  1.33
6,2229,3.79 1.27,4.000.39,3.870.78,4.311.13
7,1-29,5.650.54,5.560.56,5.430.61,5.78 0.94
8,Marginal,5.651.43,5.561.34,5.431.21,5.781.66
9,,,Females (g),,
10,1-8,2.971.87,2.560.72,1.640.60,2.09 1.29
11,8-15,2.00 2.13,2.14  1.12,2.06 0.77,1.830.92
12,15-22,2.371.19,1.99 1.49,2.44 1.27,2.87  0.86
13,2229,1.111.12,2.411.51,1.870.92,1.260.66
14,1-29,2.110.59,2.28  0.32,2.00  0.42,2.010.36
15,Marginal,2.111.55,2.27  1.10,2.00 0.86,2.01 0.99
