,0,1,2
0,,,Austria
1,Nutrient,Food/Food Category,Relevant Legislation/link to relevant legislation
2,iodine,salt,"Speisesalzgesetz,FederalLaw Gazette Nr.112/1963,amended by"
3,,,Federal
4,,,Law Gazette Nr.288/1990 and FederalLaw Gazette I Nr.115/1999
5,,,Belgium
6,Nutrient,Food/FoodCategory,Relevant Legislation/link to relevant legislation
7,Vitamin A,"margarine,low-fatmargarine",Royal decree of 2 October 1980 on the manufacturing and marketing of
8,,and fats for baking,margarine and food fats
9,,,Arrete royaldu 2 octobre 1980 relatif a la fabrication etla mise dans le
10,,,commerce de la margarine et des graisses comestibles
11,,,Koninkliik besluit van 2 oktober1980 betreffende de fabricage van en het
12,,,in de handel brengen van margarine en voedingsvetten
13,Vitamin D,"margarine, low-fat margarine,",Royal decree of2 October1980 on the manufacturing and marketing of
14,,and fats forbaking,margarine and food fats
15,,,Arrete royaldu2 octobre1980 relatif a la fabrication et la mise dans le
16,,,commerce de la margarine et des graisses comestibles
17,,,Koninklijk besluit van 2 oktober1980 betreffende de fabricage van en het
18,,,in de handel brengen van margarine en voedingsvetten
