,0,1,2,3,4,5,6,7,8,9
0,,,Total Sample,,Added Phosphorus,,Natural Phosphorus,Natural Phosphorus,Total Phosphorus,
1,Physiological Variable,Sample (n),,Events (n),"OR, 99% CI",p,"OR,99% CI",p,"OR,99% CI",p
2,All,,,,,,,,,
3,"BP, elevated","35,481",,"18,723","0.96 (0.88, 1.05)",0.2615,"0.97 (0.94, 1.00)",0.0053,"0.97 (0.94, 0.99)",0.0021
4,"Glucose, elevated *","34,952",,7903,"0.92 (0.83, 1.02)",0.0365,"1.00 (0.98, 1.02)",0.7046,"0.99 (0.97, 1.01)",0.4435
5,"HDL,reduced","34,952",,"15,151","1.21 (1.09, 1.34)",<0.0001,"0.98 (0.95, 1.00)",0.0203,"0.99 (0.97, 1.02)",0.3295
6,"Insulin, elevated *","15,510",,5142,"1.11 (0.97, 1.28)",0.0479,"1.01 (0.99, 1.04)",0.2020,"1.01 (0.99, 1.04)",0.1066
7,"LDL,elevated","15,563",,"11,599","1.01 (0.87, 1.18)",0.8756,"0.98 (0.93, 1.02)",0.1606,"0.98 (0.93, 1.02)",0.1458
8,"Total cholesterol, elevated","34,953",,"19,193","1.01 (0.91,1.12)",0.8132,"0.98 (0.95, 1.01)",0.0480,"0.98 (0.96, 1.01)",0.0433
9,"Triglycerides, elevated *","15,668",,6202,"0.95 (0.85, 1.06)",0.2242,"0.98 (0.96, 1.01)",0.0696,"0.98 (0.96, 1.01)",0.0578
10,Males,,,,,,,,,
11,"BP, elevated","17,956",,4519,"0.94 (0.85, 1.04)",0.0901,"0.95 (0.92, 0.99)",0.0004,"0.95 (0.92, 0.98)",0.0001
12,"Glucose, elevated *",7945,,4519,"1.14 (1.03, 1.27)",0.2897,"1.00 (0.97, 1.03)",0.7648,"1.01 (0.98, 1.04)",0.6211
13,"HDL, reduced","17,639",,7317,"1.14 (1.03, 1.27)",0.0010,"1.00 (0.97, 1.03)",0.9729,"1.01 (0.98, 1.04)",0.3687
14,"Insulin, elevated *",7837,,2639,"1.15 (0.97, 1.36)",0.0312,"0.99 (0.96, 1.02)",0.2805,"0.99 (0.97, 1.02)",0.5876
15,LDLelevated,7761,,5942,"0.99 (0.82, 1.20)",0.9051,"0.97 (0.92, 1.03)",0.1673,"0.97 (0.92, 1.02)",0.1244
16,"Total cholesterol, elevated","17,639",,9643,"1.00 (0.88, 1.12)",0.9403,"0.97 (0.94, 1.01)",0.0497,"0.97 (0.94, 1.01)",0.0393
17,"Triglycerides, elevated *",7893,,3462,"0.93 (0.81, 1.07)",0.1957,"0.98 (0.96, 1.01)",0.1445,"0.98 (0.96, 1.01)",0.1107
18, Females,,,,,,,,,0.8013
19,"BP,elevated","17,525",,8685,"1.03 (0.85, 1.25)",0.6892,"0.99 (0.94, 1.05)",0.7374,"0.99 (0.94, 1.05)",0.8013
20,"Glucose, elevated *",7871,,7834,"0.83 (0.68, 1.03)",0.0268,"0.98 (0.94, 1.02)",0.2492,"0.98 (0.94, 1.02)",0.1181
21,HDLreduced,"17,313",,7834,"1.37 (1.16, 1.61)",<0.0001,"0.94 (0.90, 0.98)",0.0004,"0.96 (0.92, 1.00)",0.0007
22,"Insulin, elevated *",7673,,2503,"1.03 (0.81,1.31)",0.7564,"1.07 (1.02, 1.12)",0.0004,"1.06 (1.01, 1.11)",0.0007
23,"LDL,elevated",7802,,5657,"1.02 (0.80,1.30)",0.8568,"0.98 (0.92, 1.05",0.5465,"0.99 (0.92, 1.06)",0.5676
24,"Total cholesterol, elevated","17,314",,9550,"1.02 (0.87, 1.20)",0.7503,"0.99 (0.94, 1.03)",0.3967,"0.99 (0.95, 1.03)",0.4301
25,"Triglycerides, elevated *",7775,,2740,"0.94 (0.77, 1.14)",0.3920,"0.96 (0.92, 1.01)",0.0291,"0.96 (0.92, 1.01)",0.0261
