,0,1,2,3,4,5,6
0,,,Ouartile of Food Consumption,Ouartile of Food Consumption,Ouartile of Food Consumption,,
1,Components,,"Multivariate-Adjusted OR (95% CI) a, b",,,,p-Trend
2,Components,1,,2,3,4,
3,Vegetables,1.00,1.08 (0.801.46),0.89 (0.661.20),1.08 (0.801.46),1.76 (1.292.42),0.002
4,"Legumes, seeds, nuts",1.00,1.35 (1.011.82),1.45 (1.071.96),1.35 (1.011.82),2.01(1.47-2.76,0.012
5,Fruits,1.00,0.91 (0.67-1.24),0.99 (0.73-1.33),0.91 (0.67-1.24),0.67 (0.49-0.92),0.005
6,Cereals,1.00,0.85 (0.63-1.14),0.99 (0.741.32),0.85 (0.63-1.14),0.99 (0.73-1.33),0.794
7,Fish and seafood,,0.88 (0.681.15),,0.88 (0.681.15),0.91 (0.711.18),0.328
8,acids ratio,1.00,1.10 (0.99-1.22),1.05 (0.901.21),1.10 (0.99-1.22),1.04 (0.961.12),0.796
9,Dairy products,1.00,0.75(0.55-1.01,0.73 (0.54-0.99),0.75(0.55-1.01,0.90 (0.67-1.23),0.684
10,Meat and meat products,1.00,0.95 (0.70-1.29),1.05 (0.781.42),0.95 (0.70-1.29),1.23 (0.901.67),0.220
11,Ethanol intake,,1.19 (0.85-1.66),,1.19 (0.85-1.66),1.10 (0.86-1.40),0.393
12,,,"Mediterranean-style diet adherance,MDS points",,,,
13,DS usage,1-3 (n=312),5 (n=448,4 (n = 391),5 (n=448,6-9 (n = 654),
14,No (%),67.3,,60.9,59.6,50.2,<0.001 d
15,Yes (%),32.7,,39.1,40.4,49.8,<0.001 d
16,Multivariate-adjusted OR (95% CI) a,1.00,1.12 (0.81-1.55),1.24 (0.891.73),1.12 (0.81-1.55),1.42 (1.041.93),0.011
