,0,1,2,3,4,5,6
0,Nutrient intake levels,Total dementia,,Alzheimer's disease,Alzheimer's disease,Vascular dementia,Vascular dementia
1,(g/1000kcal),Number of,Hazard ratio,Number of,Hazard ratio,Number of,Hazard ratio
2,,events/PYs,(95% CI),events/PYs,95% CI),events/PYs,(95% CI)
3,,,Multivariable-,,Multivariable-,,Multivariable-
4,,,"adjustedb,c",,"adjustedb,c",,"adjustedb,c"
5,Total dietary fiber,,,,,,
6,Q1M<4.74;W<5.79,114/3455,1.00(reference),75/3455,1.00 (reference),31/3455,1.00 (reference)
7,Q2M4.75-5.95;W:5.80-7.14,125/3857,"0.92 (0.71, 1.18)",75/3857,"0.85(0.61,1.17)",40/3857,"1.06 (0.66, 1.71)"
8,Q3(M5.96-7.40;W7.15-8.49,107/3925,"0.75 (0.57, 0.99)",64/3925,"0.70 (0.49,0.99)",37/3925,"0.94 (0.57, 1.55)"
9,Q4 (M7.41;W8.50),118/3914,"0.79 (0.58, 1.08)",72/3914,"0.74 (0.50, 1.11)",36/3914,"0.90 (0.51, 1.59)"
10,P-trend,,0.07,,0.08,,0.65
11,Soluble dietary fiber,,,,,,
12,Q1M<0.65;W<0.85,114/3437,1.00(reference),70/3437,1.00(reference),34/3437,1.00(reference)
13,Q2 (M 0.66-1.05;W: 0.86-1.22),122/3771,"0.95 (0.73, 1.23)",74/3771,"0.97 (0.70, 1.36)",45/3771,"1.04 (0.66, 1.65)"
14,Q3M1.06-1.47;W1.23-1.71,110/4037,"0.76 (0.57, 1.02)",73/4037,"0.87 (0.60, 1.25)",26/4037,"0.55 (0.31, 0.97)"
15,Q4M:>1.48;W>1.72,118/3906,"0.86 (0.62, 1.20)",69/3906,"0.87 (0.57, 1.34)",39/3906,"0.84 (0.47, 1.51)"
16,P-trend,,0.20,,0.44,,0.30
17,Insoluble dietary fiber,,,,,,
18,Q1 (M: 4.02;W: 4.83),118/3471,1.00 (reference),77/3471,1.00 (reference),33/3471,1.00(reference)
19,Q2(M4.03-4.91;W4.84-5.83,114/3783,"0.78 (0.60, 1.02)",68/3783,"0.72 (0.52, 1.00)",35/3783,"0.86 (0.53, 1.39)"
20,Q3(M:4.92-5.95;W5.84-6.81,116/3940,"0.75 (0.58, 0.99)",71/3940,"0.69 (0.49, 0.98)",42/3940,"0.99 (0.61, 1.60)"
21,Q4M:>5.96;W>6.82,116/3957,"0.75 (0.56,1.02)",70/3957,"0.69 (0.47, 1.00)",34/3957,"0.82(0.47,1.42)"
22,P-trend,,0.06,,0.051,,0.63
