,0,1,2,3
0,Sample ID,Beer Name,Brewery,Style
1,Beer 51,Nordberliner Pils naturtrib,Einsiedler Brauhaus,Pilsner
2,Beer 52,Schwarzer Abt,Klosterbrauerei Neuzelle,Special
3,Beer 53,Lebensfreude,Klosterbrauerei Neuzelle,Special
4,Beer 54,Ginger Bier,Klosterbrauerei Neuzelle,Special
5,Beer 55,Odin=Trunk Honigbier,Brauerei Furstlich Drehna,Special
6,Beer 56,Coffee Lager,UberQuell Brauerei auf St. Pauli,Special
7,Beer 57,quince ipa--quit the shit,Vormann Brauerei,Special
8,Beer 58,Maru Brau Babylonisch,Schlossplatzbrauerei Kopenick,Special
9,Beer 59,Imperial Vanilla Stout,Schoppe Brau,Special
10,Beer 60,Brewer's Tribute Ginger Tribute,Brewer's Tribute,Special
11,Beer 61,Braumanufaktur Weisse,Braumanufaktur,Berliner Weisse
