,0,1,2,3
0,Property,Spelt flour,Instant baker's yeast,Yeast extract powder
1,Dry solids (%),90.020.95,94.350.87,95.611.05
2,Ash (%),2.750.05,5.500.14,12.950.35
3,Total Kjeldahl nitrogen (%),2.450.02,7.330.35,11.500.45
4,Total Kjeldahl protein (%),15.320.62,45.790.78,71.881.02
5,Starch (%),59.301.04,25.790.38,0.000.00
6,Sugar (%),2.120.08,13.431.10,6.951.08
7,Crude fiber (%),2.130.08,0.000.00,0.0000
8,Total fat (%),0.540.08,0.580.06,0.160.02
9,Cu (mg/kg),5.620.45,6.200.56,1.590.16
10,Zn (mg/kg),24.760.89,56.321.09,54.380.78
11,Mg (mg/kg),304.62.05,517.183.45,594.813.08
12,Ca (mg/kg),60.992.12,42.191.63,55.91.89
13,Fe (mg/kg),38.191.05,49.010.89,64.951.36
