,0,1,2,3,4,5
0,,,,Decanoic Acid (mg/L),,
1,,Dose,,,Term,
2,SO2 (mg/L),,MCFA (mg/L),0h,24 h,744 h
3,,,0,1.61 0.06 a,1.840.02 a,2.30  0.09 a
4,20,,10,1.61 0.06 a,2.64 0.17 b,3.210.10 b
5,20,,20,1.61 0.06 a,3.410.08c,3.28  0.06 b
6,,,60,1.61  0.06 a,8.730.01d,5.020.32c
7,p-value,,,1.00,p<0.01,p<0.01
8,,,0,1.61 0.06 a,1.70 0.11 a,2.28  0.09 a
9,40,,10,1.61  0.06 a,2.530.02b,2.930.03 b
10,40,,20,1.61 0.06 a,3.400.04c,3.170.05b
11,,,60,1.61 0.06 a,8.950.05d,5.410.10 c
12,p-value,,,1.00,p<0.01,p<0.01
13,,,,Dodecanoic Acid (ug/L),,
14,,Dose,,,Term,
15,SO2 (mg/L),,MCFA (mg/L),0h,24 h,744 h
16,,,0,176.08  5.12 a,175.151.58b,208.309.96d
17,20,,10,176.08 5.12 a,123.147.82 a,157.325.94c
18,20,,20,176.08  5.12 a,134.475.24 a,114.82  4.09 b
19,,,60,176.08  5.12 a,128.73  5.81 a,79.20  5.17 a
20,p-value,,,1.00,p<0.01,p<0.01
21,,,0,176.08  5.12 a,133.75  7.86 a,189.995.63 d
22,40,,10,176.08  5.12 a,138.27  1.05 a,129.89  1.91 c
23,40,,20,176.08  5.12 a,138.04  4.23 a,97.77 7.59 b
24,,,60,176.08  5.12 a,128.92  4.76 a,68.79  2.93 a
25,p-value,,,1.00,0.55,p<0.01
26,,,,Fermentable Sugars (g/L),,
27,,Dose,,,Term,
28,SO2 (mg/L),,MCFA (mg/L),0h,24 h,744 h
29,,,0,24.82  0.13 a,24.02  0.04 a,11.860.09 a
30,20,,10,24.82  0.13 a,25.820.13b,23.050.09b
31,20,,20,24.82  0.13 a,26.290.05b,26.350.07d
32,,,60,24.82  0.13 a,26.460.31 c,25.260.37 c
33,p-value,,,1.00,p<0.01,p<0.01
34,,,0,24.82  0.13 a,21.17 0.37 a,13.650.35a
35,40,,10,24.82  0.13 a,25.830.29c,25.090.46b
36,40,,20,24.82  0.13 a,24.850.12b,26.120.48c
37,,,60,24.82  0.13 a,24.49 0.17 b,26.79  0.47 c
38,p-value,,,1.00,p<0.01,p<0.01
