,0,1,2,3,4,5,6,7
0,,,t,v,HR,VO2,VO2peak,Ve
1,Level,,[min],[kmh-1],[sk.min-1],[L.min-1],[mL-min=1.kg-1],[Lmin-1]
2,,,,,control group x  SD,,,
3,,VT2,10.5 2.5,11.41.5,168.6 9.1,3.40.6,45.2  8.7,92.1  13.6
4,,max,17.0  2.5,15.2  2.0,188.3  14.0,4.2  0.6,55.48.7,151.522.4
5,,,,,experimental group x  SD,experimental group x  SD,,
6,,VT2,11.32.0,12.0  1.7,164.59.1,3.30.4,45.15.5,95.018.7
7,,max,18.31.8,16.4  1.7,186.1  8.9,4.0 0.3,54.94.9,157.514.6
8,,,,,placebo group x  SD,,,
9,,VT2,11.61.9,12.51.3,170.0  7.7,3.1  0.4,42.1  7.1,93.6  17.3
10,,max,17.5  3.7,16.1  2.5,188.6  8.4,3.80.5,50.7 9.5,152.7  24.8
