,0,1,2,3,4,5,6,7,8,9
0,,,6 month-follow-up,,,,12 month-follow-up,,,
1,,,Crude3,p value,Multivariable4,p value,Crude3,p value,Multivariable4,p value
2,Fasting blood glucose,29850.98(0.96-1.010.147,29850.98(0.96-1.010.147,29850.98(0.96-1.010.147,1.00(0.97-1.030.900,1.00(0.97-1.030.900,0.98 (0.96-1.01) 0.223,0.98 (0.96-1.01) 0.223,1.00 (0.97-1.03)0.864,1.00 (0.97-1.03)0.864
3,per 10 mg/dL),,,,,,,,,
4,Study design features,,,,,,,,,
5,'Recruitment year,,,,,,,,,
6,<1st,2681.00 (ref),2681.00 (ref),,1.00 (ref),,1.00 (ref),,1.00 (ref),
7,1st-2nd,7611.45 (1.09-1.92)0.010,7611.45 (1.09-1.92)0.010,7611.45 (1.09-1.92)0.010,1.11(0.81-1.53,0.510,1.82 (1.382.42),<0.001,1.57 (1.14-2.17)0.005,1.57 (1.14-2.17)0.005
8,2nd-3rd,15061.57 (1.20-2.04) 0.001,15061.57 (1.20-2.04) 0.001,15061.57 (1.20-2.04) 0.001,1.28 (0.941.74),0.112,1.73 (1.33-2.25),<0.001,1.63 (1.20-2.21) 0.002,1.63 (1.20-2.21) 0.002
9,>3rd,4501.28 (0.95-1.74) 0.109,4501.28 (0.95-1.74) 0.109,4501.28 (0.95-1.74) 0.109,0.98 (0.691.40),0.919,1.48 (1.09-2.01) 0.012,1.48 (1.09-2.01) 0.012,1.36 (0.95-1.94) 0.088,1.36 (0.95-1.94) 0.088
10,"10Total workload of center, participants in intervention group",,"10Total workload of center, participants in intervention group","10Total workload of center, participants in intervention group",,,,,,
11,Below median (,14981.00(ref,14981.00(ref,,1.00 (ref),,1.00 (ref),,1.00 (ref),
12,n128),,,,,,,,,
13,Above median,1487 0.81 (0.70-0.93) 0.003,1487 0.81 (0.70-0.93) 0.003,1487 0.81 (0.70-0.93) 0.003,0.76 (0.650.90) 0.002,0.76 (0.650.90) 0.002,0.83 (0.720.96) 0.014,0.83 (0.720.96) 0.014,0.81 (0.690.96) 0.016,0.81 (0.690.96) 0.016
14,(n>128),,,,,,,,,
15,Lifestyle behavior,,,,,,,,,
16,Physical activity,,,,,,,,,
