,0,1,2,3,4,5,6
0,Isolates,Cheese (mean standard,Classification,Fresh milk (mean standard,Classification,Raw milk (mean standard,Classification
1,no,deviation),,deviation),,deviation),
2,1,1.224  09,Medium,1.7  28,Strong,1.39  19,Medium
3,2,1.02318,Weak,1.094  10,Weak,0.428  02,Negative
4,3,1.24131,Medium,1.24 17,Medium,,
5,4,1.3823,Medium,0.8908,Weak,,
6,5,0.956  12,Weak,1.49  14,Medium,,
7,6,1.4  44,Medium,1.010.9,Weak,,
8,7,1.78  94,Strong,0.97  13,Weak,,
9,8,1.3416,Medium,,,,
10,9,1.3202,Medium,,,,
11,10,1.22809,Medium,,,,
12,11,1.221  05,Medium,,,,
13,12,1.634  28,Strong,,,,
