,0,1,2,3,4
0,Edulcorante,pH,Temperatura,Solubilidade em agua,solventes
1,,,Estavel a temperatura,,
2,,Estavel em ampla faixa,ambiente. Decomposicao,,Levemente soluvel em
3,Acesulfame de potassic,de pH20,apenas em temperaturas,27 g 100 mL1 a 20 C21,metanoli9
4,,,muito elevadas acima de,,metanoli9
5,,,200C19,,
6,,,Instavel em altas,,Moderadamente soluvel em
7,Advantame,Estavel em pH acido22,"temperaturas, com alto","0,099 g mL1 a 25 C22",etanol19
8,,,indice de decomposicao23,,etanol19
9,,Estavel em ampla faixa de,Estavel em ampla faixa de,,
10,Alitame,pH e maxima estabilidade,temperatura24,"0,13g mL-1 em pH 5,624",solventes polares24
11,,em faixa entre 6-824,temperatura24,,solventes polares24
12,,,Instavel em temperaturas,,
13,,"Estavel na faixa entre 3,4 e",elevadas.Degradacao,,
14,Aspartame,5 e maxima estabilidade em,20 minutos e completa,1 g 100 mL1 a 20C15,alcoo119
15,,"pH 4,32s",degradacao a 120Cpor,,alcoo119
16,,,15 minutos26,,
17,Ciclamato de sodio,Estavel em faixa 2-10 de,Estavel em ampla faixa de,"7,7 g 100 mL a 20C21",Soluvel em propilenoglicol22
18,Ciclamato de sodio,pH21,temperatura21,"7,7 g 100 mL a 20C21",Soluvel em propilenoglicol22
19,Glicosideos de esteviol,"Estavel na faixa entre 2,5",Estavel em altas,"0,125 g mL-1 a 20C21",Soluvel em etanol2?
20,Glicosideos de esteviol,e 927,temperaturas (100 C)27,"0,125 g mL-1 a 20C21",Soluvel em etanol2?
21,Neohesperidina,pH24,temperaturas (130 C)24,"0,005 g L a 20 C24",etano124
22,,Estavel em faixa de pH,,,
23,Neotame,entre 3 e7 epH 0timo em,Estavel ate 80 C28,"1,3 g mLa 20C21",Soluvel em etanol19
24,,"4,528",,,
25,Sacarina,Estavel em ampla faixa,Estavel em ampla faixa de,"0,32 g mL1 a 20 C21",Moderadamente soluvel em
26,Sacarina,de pH19,temperatura19,"0,32 g mL1 a 20 C21",etanol19
27,Sucralose,entre 3 e 726,Estavel ate 100 C28,"25,7 g 100 mL a 20C23",Soluvel em etanol2
28,Taumatina,"entre 2,7 e 624",temperaturas29,"0,6 g mL-1.21",etanol24
