,0,1,2,3,4
0,Demographic characteristics,Total,Boys,Girls,Pvalue
1,,N (%),N (%),N (%),
2,Owner,428(53.4),225(53.7),203(53),
3,Tenant,262(32.6),151(36),111(29),
4,Mortgage,35(4.4),16(3.8),19(5),
5,Other,77(9.6),27(6.4),50(13.1),
6,Financial support source,802,,,0.25
7,No,784(97.7),412(98.3),372(97.1),
8,Yes,18(2.2),7(1.7),11(2.9),
9,Z score for BMI,803,,,<0.001
10,Thinness,151.9,9(2.1),6(1.6),
11,Normal,382(47.6),186(44.4),196(51.0),
12,Overweight,214(26.7),97(23.2),117(30.5),
13,Obese,192(23.9),127(30.3),65(16.9),
14,HHa food security status,749,,,
15,FSb,563(75.2),281(71.1),282(73.4),0.001*
16,FIF without hunger,131(17.5),88(22.3),43(12.1),
17,FI with hunger,55(7.3),26(6.6),29(8.2),
