,0,1,2,3
0,Metabolites,Immature,Mature,Ripe
1,Carambola,,,
2,Glucose,51.403.27 a,68.205.18b,56.362.99ab
3,Fructose,30.69 2.71 a,28.871.23a,57.797.98 b
4,Sucrose,1.970.08 a,13.732.05b,3.59a0.34 a
5,Galactose,9.500.45a,14.140.52 b,11.110.77a
6,Mannose,n.d.,n.d.,1.23  0.53
7,Arabinose,2.18 0.42 a,1.86 0.01 a,1.900.03 a
8,Xylose,n.d,11.62  1.85 a,6.281.11b
9,Myo-Inositol,2.160.11 a,3.301.28a,2.200.08 a
10,Total,97.9 a,133.2 b,134.1 b
11,June plum,,,
12,Glucose,124.117.62a,112.3812.84a,90.6318.41b
13,Fructose,79.433.26 a,72.68  14.12 a,94.3818.01b
14,Sucrose,7.462.36 a,11.331.76a,35.0310.06 a
15,Galactose,13.010.61a,12.361.77 a,23.675.75b
16,Mannose,n.d.,n.d.,n.d.
17,Arabinose,n.d.,1.280.09 a,1.260.56 a
18,Xylose,n.d.,n.d.,n.d.
19,Myo-Inositol,1.880.08 a,1.99+0.11 a,1.550.61 a
20,Total,225.9 a,210.8 a,245.8 b
21,Otaheite,,,
22,Glucose,51.88 3.12 a,103.4010.2b,111.86+6.59b
23,Fructose,43.972.75 a,62.401.24b,68.879.78b
24,Sucrose,n.d.,n.d.,n.d.
25,Galactose,34.331.66 b,12.44  2.45 a,10.792.57 a
26,Mannose,n.d.,n.d.,n.d.
27,Arabinose,1.670.77 a,n.d.,2.13 0.61 a
28,Xylose,6.34 2.58 a,n.d.,9.311.44a
29,Myo-Inositol,1.07  0.81 a,n.d.,n.d.
30,Total,139.3 a,178.4 ab,202.9 b
