,0,1,2,3,4,5,6,7,8,9
0,Food Categories,,Bias,,,Agreement,,,10% of Measured Weight by,
1,and Foods,,EFSA Criterion[13],,EFSA Criterion[13],EFSA Criterion[13],EFSA Criterion[13],,Image Type,
2,,Increment of,Difference,Difference,AerialICC,,Angled ICC,Aerial,,Angled
3,,Portion Size,(in Portion),(in Portion),AerialICC,,Angled ICC,Photographs,Photographs,Photographs
4,Amorphous foods,,,,,,,,,
5,Greek salad,50g,2.26,1.15,0.54,,0.53,25%,,33%
6,Lentils,50 g,0.29,0.66,0.85,,0.87,50%,,22%
7,Single-unit foods,,,,,,,,,
8,Baguette,30 g,0.58,0.67,0.95,,0.89,0%,,0%
9,Sausages,1unit,0.06,0.06,0.97,,0.98,75%,,89%
10,Small pieces,,,,,,,,,
11,Cherries,50g,0.33,0.63,0.92,,0.75,50%,,11%
12,Yoghurt,25 g,1.25,1.39,0.79,,0.69,13%,,22%
13,Peach,0.5 unit,0.80,0.80,0.64,,0.60,50%,,0%
14,Spreads,,,,,,,,,
15,Tapenade,5g,0.60,0.90,0.89,,0.75,38%,,11%
16,Shaped foods,30 g,,,,,,,,
17,Cheese,30 g,0.26,0.42,0.94,,0.66,25%,,22%
