,0,1,2,3,4,5,6
0,Category,Quantit,Qualitat,Mixed,Cross-,Longitu,Mean
1,,ative,ive,method,section,dinal,relevanc
2,,,,S,al,,e
3,Leaving education/,8,6,0,7,7,2.57
4,home,,,,,,
5,Cohabitation,6,7,0,8,5,2.23
6,Relationship,12,9,0,14,7,2.09
7,change,,,,,,
8,Pregnancy and,13,12,1,13,13,2.65
9,parenthood,,,,,,
10,Cultural transition,3,6,1,10,0,2.20
11,Health change,3,7,0,9,1,2.40
12,Retirement,11,5,0,7,9,2.56
13,Exogenous,9,3,0,7,5,2.08
14,change,,,,,,
15,Other transitions,6,7,0,10,3,1.90
16,All,71,62,2,84,50,2.32
