,0,1,2,3,4,5
0,,No.(%),,,,
1,,Died,Nonsuccessful,Successful aging,Missing data,
2,Baseline variable,n=863,agingn=354a,n=242b,n=311,Pvalue
3,"AgemeanSD,y",77.3(6.6),72.6 (4.9),71.2(4.2),72.6 (4.9),<.001
4,Women,411(48),19655,13857,198(64),<.001
5,Men,452(52,158(45),10443,11336,
6,"Educational level,meanSD,y",10.2(5.1),9.8 (5.1),12.8(4.6),11.15.5),<.001
7,Household income category,,,,,
8,Low,396(46),147(42),61(34,147(47),
9,Intermediate,191(22),80(23,76(31),74(24),<.001
10,High,276(32),127(36),10543),90(29),
11,Married,504 (58),256(72),183(76),184(59),<.001
12,"Comorbidities,No",,,,,
13,0-1,13015,10630),90(37),55(18,
14,2-3,30035),168(48),125(52),14647),<.001
15,4,433(50,80(23,27 (11),11035),
16,"BMI,meanSD",29.1(5.2),29.4(4.5),28.9 (4.2),29.3 (4.5),.03
17,"MMSE score,meanSD)",26.4(3.9),27.1(3.5),28.61.7,27.4(3.0),<.001
18,Regular physical activity,217(25),111(31),114 (47),106(34),<.001
19,No functional limitatione,631(73),327 (92),234 (97),281(90),<.001
20,"HEI-2015 score,meanSD",58.8(12.9),60.4(12.6),63.4(12.9),59.3(12.5),<.001
