,0,1,2,3,4,5
0,Variables,Variables,B,SE,t-value,P-value
1,Workplace food services:no vs.yes,Workplace food services:no vs.yes,0.29,0.09,3.32,<0.01
2,Age,,0.02,<0.01,-4.86,<0.01
3,Men vs.women,Men vs.women,0.64,0.08,8.50,<0.01
4,Household income:,Household income:,,,,
5,,Quartile 1vs.4,0.37,0.16,2.28,0.02
6,,Quartile 2 vs.4,0.39,0.10,3.80,0.01
7,,Quartile 3vs.4,0.25,0.09,2.73,0.01
8,Education: lower vs.higher,Education: lower vs.higher,0.16,0.08,2.03,0.04
9,Obesitys),Obesitys),,,,
10,,Underweight vs.normal weight,0.27,0.17,1.57,0.12
11,,Obesity vs.normal weight,-0.20,0.07,2.66,<0.01
12,Current smokerno vs.yes,Current smokerno vs.yes,0.38,0.09,4.44,<0.01
13,Heavy drinker?: no vs.yes,Heavy drinker?: no vs.yes,-0.59,0.09,-6.54,0.01
14,Adequate physical activity: no vs. yes,Adequate physical activity: no vs. yes,0.35,0.06,5.70,<0.01
15,Hypertensionno vs.yes,Hypertensionno vs.yes,-0.30,0.09,3.29,0.01
16,Total energy intake,Total energy intake,<0.01,<0.01,11.25,<0.01
