,0,1,2,3,4,5
0,,Meal components,Meal components,,Meal,
1,,Potato soup,Smoothie,Mushroom powder,Enrichedb,Controle
2,,(390 mL),(250 mL),(20 g),,
3,"Energy, kcald",287,116,53,456,403
4,"Protein, ge",4.1,0.9,2.1,7.1,5.0
5,"Fat, gf",21.3,0.2,0.3,21.8,21.5
6,"Total carbohydrates, g",23.8,28.7,15.3,67.9,52.5
7,"Available carbohydrates, gh",16.0,26.5,5.5,47.6,41.1
8,"Trehalose, gi",NA,NA,4.2,4.2,NA
9,"Other -glucans, gJ",NA,NA,0.9,0.9,NA
10,"Dietary fiber, g",7.9k,2.3k,9.91,20.0,10.1
11,"-Glucans, gJ",NA,NA,8.1,8.1,NA
12,"Chitin, gm",NA,NA,1.7,1.7,NA
13,"Minerals, g""",5.2,0.7,0.8,6.7,5.9
14,"Moisture, g (%)",335.6 (86.0),219.5 (87.8),1.5 (7.3),556.5 (84.3),555.1 (86.7
