,0,1,2,3,4,5,6
0,Food intake (g/day),2014,2018,Absolute difference,,pa,
1,Whole-grain products,58.21 (71.36),62.45 (76.99),4.24 (78.70),,,<0.0001
2,Organic,28.49 (53.71),32.39 (60.55),3.90 (55.16),1,,<0.0001
3,Vegetables,363.63 (239.60),390.48 (290.32),26.85 (228.50),1,,<0.0001
4,Organic,139.72 (189.19),145.90 (229.16),6.18 (179.20),,,<0.0001
5,Fruit,288.52 (254.00),326.53 (290.93),38.01 (277.10),1,,<0.0001
6,Organic,100.67 (160.70),108.93 (192.68),8.26 (170.30),,,<0.0001
7,"Nuts, seeds, legumes",28.01 (38.63),37.48 (41.93),9.47 (39.79),1,,<0.0001
8,Organic,14.03 (32.47),18.55 (35.30),4.52 (32.11),,,<0.0001
9,Vegetable oils,19.96 (15.72),23.29 (20.01),3.33 (18.75),,,<0.0001
10,Organic,8.89 (13.09),10.77 (16.71),1.88 (14.19),1,,<0.0001
11,"Coffee, tea",569.81 (446.35),582.48 (456.15),12.67 (375.50),1,,<0.0001
12,Organic,147.79 (261.16),182.19 (307.73),34.40 (262.40),,,<0.0001
13,Fruit juices,82.33 (115.14),67.13 (101.73),15.21 (106.00),,,<0.0001
14,Organic,30.20 (66.39),24.18 (59.60),6.01 (66.32),,,<0.0001
15,Refined grains,129.74 (91.92),122.01 (93.77),7.73 (92.69),,,<0.0001
16,Organic,30.37 (45.86),33.72 (51.95),3.36 (49.66),,,<0.0001
17,Potatoes,21.75 (21.26),22.20 (23.07),0.45 (22.65),1,,0.01
18,Organic,6.66 (12.37),6.02 (13.72),0.64 (14.10),,,<0.0001
19,Sugar-sweetened beverages,38.94 (103.67),32.20 (94.33),6.74 (94.76),,,<0.0001
20,Organic,3.98 (20.04),3.07 (21.15),0.91 (22.42),,,<0.0001
21,Sweets and desserts,58.50 (43.83),62.55 (45.06),4.04 (44.91),,,<0.0001
22,Organic,14.98 (20.56),15.74 (22.90),0.76 (20.64),,,<0.0001
23,"Fish, seafood",47.41 (43.24),49.46 (43.99),2.06 (44.18),1,,<0.0001
24,Organic,8.42 (17.90),7.04 (17.78), 1.37 (19.92),,,<0.0001
25,Dairy products,215.46 (207.92),204.78 (237.78),10.69 (228.90),,,<0.0001
26,Organic,60.71 (112.12),66.03 (125.81),5.32 (129.00),1,,<0.0001
27,Poultry,22.00 (23.94),21.59 (49.98),0.41 (50.34),-,,0.27
28,Organic,6.24 (10.18),5.27 (13.07),0.97 (13.78),,,<0.0001
29,Processed meat,29.77 (27.13),28.64 (27.88),1.12 (26.05),,,<0.0001
30,Organic,4.86 (10.38),4.52 (10.35),0.34 (10.48),,,<0.0001
31,Meat,61.54 (55.36),56.44 (54.42),5.09 (51.15),,,<0.0001
32,Organic,11.96 (23.04),8.62 (20.82),3.34 (22.84),,,<0.0001
33,Eggs,11.49 (11.67),15.25 (22.14),3.75 (21.72),1,,<0.0001
34,Organic,6.70 (9.62),8.66 (16.18),1.96 (15.13),1,,<0.0001
35,Other fatb,9.91 (8.70),10.48 (9.97),0.57 (9.44),,,<0.0001
36,Organic,2.71 (4.80),3.14 (5.79),0.43 (5.44),,,<0.0001
37,"Other fatty, salty, and sweet products",98.28 (73.34),106.83 (77.47),8.55 (76.54),1,,<0.0001
38,Organic,17.90 (29.29),20.82 (35.56),2.92 (31.60),1,,<0.0001
39,Dairy and meat substitutesd,30.18 (95.80),38.25 (105.54),8.07 (98.50),1,,<0.0001
40,Organic,23.92 (84.30),28.33 (92.05),4.41 (87.14),,,<0.0001
41,Alcoholic beverages,105.17 (148.74),104.10 (149.35),1.07 (100.20),-,,0.15
42,Organic,18.73 (49.81),17.35 (53.40),1.38 (48.22),,,0.0001
43,Other non-alcoholic beveragese,243.51 (299.84),276.19 (346.61),32.68 (315.0),,,<0.0001
44,Organic,84.58 (179.38),114.10 (220.91),29.52 (204.30),,,<0.0001
45,Total food in the diet,2534.12 (821.40),2640.80 (940.34),106.7 (772.5),1,,<0.0001
46,Total organic food in the diet,772.49 (802.36),865.35 (948.95),92.86 (628.24),,,<0.0001
