,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,Table 1(continued),Table 1(continued),Table 1(continued),,,,,,,,,,,,
1,"nal, 2,4-heptadienal, compound not identified 1)",,,,,,,,,,,,,,
2,aMean values of the 4 oils at the beginning of the study,,,,,,,,,,,,,,
3,bPooled means from three-way ANOVA (n=96 corresponding to 2 headspace compositions 4 temperature and freezing methods3 storage,,,,,,,,,,bPooled means from three-way ANOVA (n=96 corresponding to 2 headspace compositions 4 temperature and freezing methods3 storage,,,,
4,"times 4 different oils), except for OSI (n=64 corresponding to 2 headspace compositions4 temperature and freezing methods2 storage",,,,,,,,,,"times 4 different oils), except for OSI (n=64 corresponding to 2 headspace compositions4 temperature and freezing methods2 storage",,,,
5,times 4 different oils),times 4 different oils),,,,,,,,,,,,,
6,"The means within each row for each factor, labeled by different letters, are significantly different (p0.05). The interaction between time and",,,,,,,,,,"The means within each row for each factor, labeled by different letters, are significantly different (p0.05). The interaction between time and",,,,
7,"temperature and freezing method is statistically significant (p0.05) in all the studied parameters except for OSI, 1-penten-3-ol, trans-2-hexenal",,,,,,,,,,"temperature and freezing method is statistically significant (p0.05) in all the studied parameters except for OSI, 1-penten-3-ol, trans-2-hexenal",,,,
8,"trans-2-pentenol, trans-2-hexenol, almond, green fruity, tomato leaf and ripe banana",,,,,,,,,,,,,,
9,"dThe values of -tocopherol, polar phenolic compounds, volatile compounds and sensory attributes are percent normalized, using as a base value",,,,,,,,,,"dThe values of -tocopherol, polar phenolic compounds, volatile compounds and sensory attributes are percent normalized, using as a base value",,,,
10,the maximum value among all the samples of each oil,,,,,,,,,,,,,,
11,"eMeasured as the median of intensity (0-10 scale), then percent normalized",,,,,,,,,,,,,,
12,"fMeasured as the % of panelists perceiving the attribute, then percent normalized",,,,,,,,,,,,,,
13,,,,,a) PV,,,,,,b) K232,,b) K232,,
14,,40,,,,,,,6,,,,,,
15,,30,,,,,,,5,,,,,,
16,,30,,,,,,,4,,,,,,
17,,,,,,,,,3,,,,,,
18,,,,,,,,,1,,,,,,
19,,0,,,,,,,0,,,,,,
20,,,0,6,12,18,24,,,0,,6,12,18,24
21,Months,,,,Months,,,,,,Months,,Months,,
22,C) K268,,,,C) K268,,,,,,d) a-Tocopherol,,d) a-Tocopherol,,
23,,"0,25",,,,,,,100,,,,,,
24,,"0,20",,,,,,,80,,,,,,
25,,"0,15",,,,,,de,60,,,,,,
26,,"0,10",,,,,,,40,,,,,,
27,,"0,05",,,,,,,20,,,,,,
28,,"0,00",,,,,,,,,,,,,
29,,,0,6,12,18,24,,,0,,6,12,18,24
30,Months,,,,Months,,,,,,Months,,Months,,
31,e)ZSEC,,,,e)ZSEC,,,,,,,,,,
32,,100,,,,,,,,,,,,,
33,,80,,,,,,,,,-RT Oils stored at room temperature,,,,
34,,,,,,,,,,,Oils stored at 4,Oils stored at 4,,,
35,,,,,,,,,,,Oils frozen at -20Cand stored at -20C,,,,
36,,40,,,,,,,,,Oils frozen with liquid nitrogen and stored at -20C,,,,
37,,20,,,,,,,,,,,,,
38,,0,,,,,,,,,,,,,
39,,,0,6,12,18,24,,,,,,,,
40,Months,,,,Months,,,,,,,,,,
