,0,1,2,3,4,5,6
0,Compound,S. cerevisiae ERS1,T.delbruckii T10/T13,C-191027,VTT C-191032,VTT C-191029,DiSVA2 ***
1,Ethyl formate,U,U,U,U,,U
2,4-Vinylguaiacol,U,U,U,U,U,U
3,2-Methylbutanol,11.01 0.36,U,4.07  0.08,2.10  0.02,4.5  0.1,U
4,2-Methylpropanol,15.28 0.30,U,7.46  0.2,4.87  0.08,15.0  0.4,U
5,Linalool,U,U,U,U,U, 0.110  0.010 a
6,-Terpineol,U,U,U,U,U,0.022  0.001
7,Hexanoic acid,U,0.16/0.20,U,U,U,U
8,Octanoic acid,U,0.36/0.57,U,U,U,U
9,Decanoic acid,U,0.67/1.13,U,U,U,U
10,,Volatiles-in-beer data was,,,,,
11,,Supplementary Materials,,Lager-type yeast (10 L,Wheat beer-type (10 L,The distinctive clove-like,
12,,of the article [87].,** Bavarian wheat beer or,scale) due to clean aroma,scale) due to clove-like,aroma of 4-vinylguaiacol,* 500 mL scale [135].
13,Notes and references,It can have a potential use,production [111](2 L).,and cold tolerance,(Belgian-German ale,(Belgian-German ale,**** Sour beer production.
14,,in certain special beer,production [111](2 L).,(authors' suggestion) [6].,type) [6].,type) (2 L scale) [6].,
15,,production due to its,,,type) [6].,type) (2 L scale) [6].,
16,,POF(+) character.,,,,,
