,0,1,2,3,4,5,6,7,8,9,10
0,Treatments Dif,Cost in dollars,,,,,,,,,
1,,Bread digital image,Wheat Flour,Olive oil,Egg,Salt,Sugar,Yeast,Turmeric,Water,Total21 slices
2,,,,,,,,,powder,,
3,Supplies,,,,,,,,,,
4,A).CB(0 g),,0.41,0.99,0.13,0.004,0.005,0.16,0,0.11,1.8
5,B). TB-1.25%,,0.41,0.99,0.13,0.004,0.005,0.16,0.11,0.11,1.9
6,(7.5 g),,,,,,,,,,
7,C.TB-2.5%,,0.40,0.99,0.13,0.004,0.005,0.16,0.22,0.11,2.01
8,15 g),,,,,,,,,,
9,D.TB-5.0%,,0.39,0.99,0.13,0.004,0.005,0.16,0.44,0.11,2.22
10,(30 g),,,,,,,,,,
11,E.TB-10,,0.37,0.99,0.13,0.004,0.005,0.16,0.89,0.11,2.65
12,60 g,,,,,,,,,,
13,Services and fixed investment,Services and fixed investment,,,,,,,,,
14,Baker's labor,,,,,,,,,,4.98
15,Electric power,,,,,,,,,,0.39
16,Blender,,,,,,,,,,184.4
17,Electric oven,,,,,,,,,,299
18,Electric knife,,,,,,,,,,42.38
