,0,1,2,3,4,5,6
0,Protein variety score,No. of case,Person-,Model 1,P value,Model 2,P value
1,,,years,HR (95%CI),,HR (95%CI),
2,Continuous (per score increment),1100,158931,"0.70 (0.67, 0.73)",<0.001,"0.69 (0.65, 0.72)",<0.001
3,,,,,,,Quartile
4,Q1 (<2),132,11346,Ref,,Ref,
5,Q2 (2),245,24003,"0.84 (0.67, 1.05)",0.125,"0.87 (0.69, 1.09)",0.22
6,Q3 (3),273,35956,"0.54 (0.43, 0.67)",<0.001,"0.55 (0.43, 0.69)",<0.001
7,Q4 (4),450,87625,"0.30 (0.24, 0.37)",<0.001,"0.30 (0.24, 0.37)",<0.001
8,P for trend,,,<0.001,,<0.001,
9,Categories,,,,,,
10,Q1 (<2),132,11346,Ref,,Ref,
11,Q24 (2),968,147584,"0.45 (0.37, 0.54)",<0.001,"0.49 (0.40, 0.60)",<0.001
