,0,1,2,3,4,5,6
0,Analisis,,Papa nativa,,,Hojuela frita,
1,,Base humeda,Base seca,Base seca,Base humeda Base seca,Base humeda Base seca,Base seca
2,,,,desgrasada,,,desgrasada
3,Compuestos fenolicos,"10229,7","32995,8","33296,8","36313,3","46717,12","59721,9"
4,totales (mg de acido,,,,,,
5,clorogenico equivalente/100 g,,,,,,
6,Vitamina C (mg/100 g),"8,300,640","26,82,08","27,12,10","12,82,01","16,52,58","21,13,30"
7,Acido ascorbico (mg/100 g),"6,500,500","20,81,62","211,64","11,21,75","14,42,24","18,42,87"
8,Antocianinas totales,"17,80,530","57,51,71","58,11,73","20,43,05","26,33,92","33,65,01"
9,(mg de cianidina-3-glucosido,,,,,,
10,equivalente/100 g),,,,,,
11,Capacidad antioxidante ABTS,"197217,6","636256,7 642457,3","636256,7 642457,3","505248,9","649362,9830980,5","649362,9830980,5"
12,(g de equivalente trolox/g),,,,,,
