,0,1,2,3,4,5,6
0,Plant Species,Abbreviations,Family name,,Plant Communities,Plant Communities,
1,,,,IHC,VIP,CPI,PCP
2,Torilis japonica(Houtt.)DC,Torjap,Apiaceae,0.00,0.00,0.05,0.08
3,Trachyspermum amii(L.)Sprague,Tra ami,Apiaceae,0.00,0.00,0.05,0.18
4,Trifolium repens L,Trirep,Papilionaceae,1.55,0.31,0.14,0.69
5,Urochloa panicoides P.Beauv,Uro pan,Poaceae,0.61,0.43,0.30,0.00
6,Urtica dioica L.,Urt dio,Urticaceae,1.52,0.00,1.21,0.53
7,Valeriana jatamansi Jones,Val jat,Caprifoliaceae,0.00,1.10,0.00,0.00
8,Verbascum thapsus L.,Ver tha,Scrophulariaceae,1.34,0.00,0.00,0.73
9,Veronica anagallis L,Ver ana,Plantaginaceae,0.00,2.12,0.23,0.24
10,Viburnum grandiflorum Wall. ex DC.,Vib gra,Adoxaceae,0.00,24.43,0.00,1.45
11,Vicia sativa L,Vic sat,Papilionaceae,0.36,0.99,0.17,0.00
12,Vincetoxicum petrenseHemsl.& LaceRech.f.,Vinc pet,Asclepiadaceae,0.00,0.00,0.09,0.13
13,Viola odorata L.,Vio odo,Violaceae,0.42,0.70,0.15,0.51
14,Viola serpens Wall.Ex Ging,Vio ser,Violaceae,0.19,0.92,0.38,0.11
15,Vitex negundo L.,Vit neg,Vitaceae,0.00,0.80,0.00,0.12
16,Wulfenia amherstiana (Benth.) D.Y. Hong,Wul amh,Plantaginaceae,0.00,0.00,0.04,0.34
