,0,1,2,3,4,5,6,7,8,9,10,11
0,,,Net disbursements at current prices and exchange rates (billions of dollars),,,,,,,,,
1,,2008,,2009,2010,2011,2012,2013,2014,2015,2016,2017
2,Official Development Assistance,122.9,,120.7,128.5,135.1,127.0,134.8,137.5,131.6,144.9,146.6
3,Bilateral official development assistance,87.1,,84.0,90.6,94.8,88.5,93.5,94.8,94.2,103.1,104.9
4,in the form of:,,,,,,,,,,,
5,Technicalcooperation,17.3,,17.6,18.6,18.0,18.2,16.9,17.3,14.9,15.7,...
6,Humanitarian aid,8.8,,8.6,9.3,9.7,8.5,10.5,13.1,13.4,14.4,...
7,Debt forgiveness,11.1,,2.0,4.2,6.3,3.3,6.1,1.4,0.3,2.1,...
8,Bilateral loans,-1.1,,2.5,3.8,1.9,2.6,1.4,5.3,6.0,5.8,...
9,Contributions to multilateral institutionsa,35.8,,36.7,37.8,40.3,38.6,41.4,42.7,37.3,41.8,41.7
10,of which are:,,,,,,,,,,,
11,UN agencies,5.9,,6.2,6.5,6.5,6.6,6.9,6.8,6.1,5.9,7.2
12,EU institutions,13.6,,14.3,13.7,13.8,12.0,12.8,13.3,11.9,13.8,14.0
13,World Bank,8.6,,7.6,8.8,10.2,8.6,9.4,9.8,8.6,8.8,8.0
14,Regional development banks,3.2,,3.1,3.2,4.1,3.9,3.9,4.0,3.2,4.6,4.2
15,Others,3.8,,4.8,4.9,4.4,6.4,7.2,7.5,6.7,7.8,...
16,Memorandum item,,,,,,,,,,,
17,BilateralODA to least developed countries,23.5,,24.3,28.2,30.7,27.4,30.0,26.4,25.0,24.6,...
