,0,1,2,3,4
0,,proximate,content(min-max),,
1,antheraxanthin,,4.01-9.15,,
2,astaxanthin,,3.69-9.01,,
3,canthaxanthin,,4.50-9.01,,
4,tocopherols (vitamin E),tocopherols (vitamin E),0.469.57,,
5,minerals (mg/kg),,,,
6,macrominerals,,,microminerals,
7,potassium (K),,3.60-13366.60,zinc (Zn),0.10-340.00
8,calcium (Ca),,1.09-5752.19,iron (Fe),2.60-1180.00
9,phosphorus (P),phosphorus (P),234.40-9687.00,manganese (Mn),0.10-430.00
10,magnesium (Mg),magnesium (Mg),44.0-4680.53,copper (Cu),3.73-42.00
11,sodium (Na),,4.95-8350.27,selenium (Se),0.01-4.50
12,"""GAE, gallic acid equivalent; QE, quercetin equivalent.","""GAE, gallic acid equivalent; QE, quercetin equivalent.",,,
