,0,1,2,3,4,5,6
0,ITN,ITN-PBO,IRS,LSM,Cases averted,Total costs (million USD),Cost per case
1,,,,,(thousands),,averted (USD)
2,0%,,0%,40%,68 (9-143),9.9 (5.014.9),146 (556-104)
3,80%,,0%,0%,71 (29-31),1.8 (1.71.9),25 (5961)
4,0%,,80%,0%,75 (16-99),58.6 (31.784.2),781 (1981-851)
5,80%,,80%,40%,172 (39-301),70.3 (38.4100.9),409 (985-335)
6,,80%,0%,0%,139 (60-157),3.5 (2.93.7),25 (4824)
7,,80%,80%,,207 (7033),64.6 (37.290.8),312 (531-2752)
8,,80%,,80%,210 (49-361),16.0 (10.621.5),76 (21660)
9,,80%,80%,40%,302 (79879),72.0 (39.9102.5),238 (512-117)
