,0,1,2,3,4,5
0,,Screen time exposure (hours),Screen time exposure (hours),Screen time exposure (hours),Screen time exposure (hours),
1,,B,95%CI,,P-value Adj R,P-value Adj R
2,,,Lower,Upper,,
3,Food Responsiveness(FR),-0.008,-0.007,0.024,0.296,-0.011
4,Emotional Overeating(EOE,-0.001,-0.011,0.009,0.869,-0.031
5,Enjoyment of Food(EF),-0.008,-0.022,0.007,0.310,-0.016
6,Desire to Drink (DD,0.009,-0.008,0.025,0.321,0.036
7,Satiety Responsiveness(SR,0.012,0.000,0.024,0.059,0.043
8,Slowness Eating(SE),0.006,-0.022,0.020,0.398,0.048
9,EmotionalUndereatina(EUE),-0.006,-0.022,0.010,0.471,0.018
10,Food Fussiness(FF),0.032,0.014,0.051,0.001,0.038
