,0,1,2,3,4,5
0,Principal Component,Variable,PC1,PC2,PC3,PC
1, in 4 main components,Nitrogen (%,0.109,0.455,0.024,
2,hio cultivar Ahmad-,Potassium (%),0.153,0.337,-0.142,
3,Pistacia veraL.,Calcium (%),0.206,0.225,0.022,
4,,Boron (mg kg-1),0.184,0.316,-0.047,
5,,Zinc (mg kg-1),0.209,0.171,0.198,
6,,Inflorescence bud abscission (%),-0.218,0.031,-0.046,
7,,Fruit abscission (%,0.224,0.073,0.081,
8,,Blank nuts (%),0.224,0.074,-0.131,
9,,Non-split nuts (%),-0.216,0.063,0.24,
10,,Endocarp Lesion (%),-0.213,0.086,0.266,
11,,Deformed nuts (%),-0.215,0.135,0.146,
12,,Early-split nuts (%),0.211,0.17,0.133,
13,,Split nuts (%),0.219,0.114,0.181,
14,,No. of nuts per cluster,0.215,-0.101,0.235,
15,,No. of nuts per ounce,-0.194,0.183,0.355,
16,,Alternate bearing intensities,-0.151,0.31,0.01,
17,,Leaf area (cm2),0.196,0.137,0.23,
18,,Specific leaf weight,0.220,0.037,0.013,
19,,Chlorophyll content,0.219,0.009,0.233,
20,,leaf relative water content,0.218,0.013,0.005,
21,,Photosynthesis rates (mol m-2 s -1),0.225,0.065,0.001,
22,,Shoot length,0.161,0.343,0.212,
23,,Shoot diameter,0.183,0.224,0.169,
24,,Total phenolic content (mg 100 g- FW),0.193,0.208,0.289,
25,,Antioxidant activity,0.186,0.17,-0.423,
