,0,1,2,3,4,5,6,7,8,9
0,PedsQL,Dietary pattern scores,Dietary pattern scores,,,,,,,
1,scores,Mediterranean,,,Mixed,,,Unhealthy,,
2,,T1,T2,T3 (0.21),T1,T2,T3,T1,T2,T3 (0.37)
3,,(<-0.59,,,(<-0.48),,(-0.09,(<-0.44,,
4,Total,77.63,80.24,89.03*,82.68,82.27,81.53,82.76,82.19,81.53
5,,[76.02,[78.81-,[87.18-,[81.13,[80.72,[79.84,[81.21,[80.64,[80.00
6,,79.28],81.78],90.92],84.35],83.85],83.26],84.35],83.76],83.18]
7,Physical,82.76,83.18,89.12*,85.11,85.46,84.44,84.61,85.63,84.69
8,health,[80.96,[81.61-,[87.27,[83.43,[83.85,[82.68,[83.10,[84.02,[83.01
9,,84.52],84.77],91.10],86.75],87.10],86.23],86.23],87.27],86.31]
10,Psychosocial,74.37,78.26,88.68*,80.96,80.16,79.52,81.29,79.92,79.44
11,health,[72.46,[76.48,[86.49,[79.12,[78.26,[77.56,[79.44,[78.10,[77.56
12,,76.32],80.08],91.01],82.93],82.02],81.66],83.18],81.78],81.37]
13,Emotional,62.74,68.51,82.93*,72.39,70.46,69.90,72.39,69.83,70.46
14,function-,[59.74,[65.63,[78.96,[69.20,[67.42-,[66.62,[69.34,[66.89,[67.36
15,ing,65.89],71.52],87.10],75.64],73.70],73.33],75.64],72.97],73.70]
16,Social func-,81.29,84.77,94.54*,87.18,87.62,85.29,87.62,85.71,86.83
17,tioning,[78.81-,[82.52,[91.74,[84.86,[85.20,[82.76,[85.29,[83.43,[84.44
18,,83.85],87.10],97.51],89.66],90.02],87.97],90.02],88.06],89.30]
19,School func-,74.51,79.92,88.32*,81.21,80.00,80.96,81.78,81.61,78.89
20,tioning,[72.39,[77.87,[85.80,[79.04,[77.94,[78.73,[79.68,[79.52,[76.78
21,,76.78],82.02],90.92],83.43],82.19],83.35],83.93],83.76],81.04]
