,0,1,2,3,4,5,6
0,Source,Sum of Squares,Degree of freedom,Mean Square,Fvalue,P-value,
1,Model,88.15,14,6.30,71.86,<0.0001,Significant
2,A,110.08,1,110.08,164.06,<0.0001,
3,B,21.62,1,21.62,32.22,<0.0001,
4,C,6.00,1,6.00,8.94,0.0075,
5,D,0.81,1,0.81,1.20,0.2866,
6,AB,4.41,1,4.41,6.57,0.0190,
7,AC,0.72,1,0.72,1.08,0.3125,
8,AD,0.040,1,0.040,0.060,0.8097,
9,BC,0.063,1,0.063,0.093,0.7635,
10,CD,2.500E-003,1,2.500E-003,3.726E-003,0.9520,
11,A2,0.90,1,0.90,20.63,0.0003,
12,B2,0.072,1,0.072,0.78,0.3784,
13,C2,0.025,1,0.025,0.72,0.4253,
14,D2,1.27,1,1.27,13.38,0.0014,
15,Residual,12.75,19,0.67,,,
16,Lack of Fit,10.60,14,0.76,1.76,0.2762,Not Significant
17,Pure Error,2.15,5,0.43,,,
18,Cor Total,162.26,29,,,,
