,0,1,2
0,354,"Potato, crisps, salted",Les chips sales
1,357,"Squash,summer,fresh-AP",la courge d'ete fraiche AP
2,366,"Squash,summer,fresh-EP",la courge d'ete fraiche EP
3,369,"Sweet potato, red-orange",La papate douce rouge-orange
4,361,"Sweet potato, fresh-EP","Ia papate douce, fraiche EP"
5,360,"Sweet potato, fresh-AP","Ia papate douce, fraiche AP"
6,356,Taro - raw,"le taro , cru"
7,368,Yam,la patate douce
8,,"Roots,Tubers and Banana-based",
9,B2,local dishes,les racines et les tubercule
10,974,"Banana porridge,plain",le porridge de banana
11,975,Banana porridge with meat,le porridge de banana
12,976,Banana porridge with fish,le porridge de banana
13,,,le porridge de banane avec de la viande et de
14,977,"Banana porridge with meat, spinach",l'epinard
15,954,Banana with cashew nut, la banane avec la noix de cajou
16,955,Banana with coconut milk,la banane avec la noix de coco
17,968,Banana with kidney beans, la banane avec les haricots rouge
18,953,Banana with meat,la banane avec la viande
19,952,Banana with meat and coconut milk,la banane avec la viande et la noix de coco
20,,,"la banane avec la viande,la noix de coco et de l'huile"
21,973,"Banana with meat,oil,vegetable",vegetale
22,951,Banana with oil(without meat),Ja banane avec l'huile sans viande
23,969,"Banana, boiled", la banane bouilli
24,964,"Banana, fried",la banane frite
25,971,"Banana, roast",la banane rotie
26,541,Cassava porridge with sugar,le porridge de manioc avec le sucre
27,526,Cassava ugali (stiff porridge),le porridge ferme de manioc
28,956,Cassava with coconut milk,le manioc avec la noix de coco
29,965,"Cassava, boiled",le manioc bouilli
30,957,"Cassava, fried",le manioc frit
31,978,Kachori (spicy potato balls),Le kachori
32,960,Potato chips,les chips de pomme de terre
33,959,Potato relish with beef,la sauce de de pomme de terre aux boeuf
34,972,Potato relish with coconut milk,la sauce de pomme de terre avec la noix de coco
35,958,Potato relish with oil,la sauce de pomme de terre avec l'huile
36,961,"Potato, boiled",la pomme de terre bouilli
37,963,Roots and tubers mixed (futari),les racines et les tubercule melanges
38,967,"Sweet potato, boiled",la patate douce bouilli
39,966,"Sweet potato, fried",la patate douce frite
40,970,"Taro, cooked, without salt","Le taro cruite, sans sel"
