,0,1,2,3,4,5,6,7
0,,Macronutrients,ENERGY_KC,PROCNT,A PROTEI,MFP_PROT,FAT,CHOCDF
1,,,Kcal,g,g,g,g,g
2,853,Beef broth without oil,44.0,3.9,3.7,3.7,2.7,0.8
3,854,Beef broth with oil,88.0,3.9,3.7,3.7,7.7,0.8
4,855,Cabbage broth without oil,29.0,1.5,0.0,0.0,0.3,6.3
5,856,Cabbage broth with oil,50.0,0.2,0.0,0.0,5.1,1.3
6,859,Cassava leaf broth without oil,8.0,0.6,0.0,0.0,0.0,1.6
7,858,Cassava leaf broth with coconut milk,21.0,0.5,0.0,0.0,1.4,1.9
8,860,Cassava leaf broth with oil,48.0,0.5,0.0,0.0,5.0,1.0
9,862,Chicken broth without oil,91.0,4.2,4.0,4.0,7.9,0.8
10,861,Chicken broth with oil,46.0,4.2,4.0,4.0,2.9,0.8
11,865,Cow pea broth without oil,40.0,2.3,0.0,0.0,0.2,7.9
12,863,Cow pea broth with coconut milk,102.0,2.6,0.0,0.0,6.8,8.8
13,864,Cow pea broth with oil,87.0,2.0,0.0,0.0,6.4,5.8
14,881,Cow pea leaf broth without oil,8.0,0.6,0.0,0.0,0.0,1.6
15,866,Cow pea leaf broth with coconut milk,15.0,0.7,0.0,0.0,0.3,2.8
16,867,Cow pea leaf broth with oil,42.0,0.5,0.0,0.0,4.1,1.5
17,869,Fish broth without oil,12.0,1.7,1.5,1.5,0.2,0.9
18,884,Fish broth with coconut milk,25.0,2.3,2.2,2.2,1.5,0.7
