,0,1,2,3,4,5,6,7
0,,Macronutrients,ENERGY_KC,PROCNT,A_PROTEI,MFP_PROT,FAT,CHOCDF
1,,,Kcal,g,g,g,g,g
2,868,Fish broth with oil,55.0,1.7,1.5,1.5,5.2,0.9
3,870,Green pea broth without oil,17.0,1.1,0.0,0.0,0.0,3.1
4,880,Green pea broth with coconut milk,32.9,0.9,0.0,0.0,2.0,3.1
5,871,Green Pea Broth with oil,61.0,1.1,0.0,0.0,5.0,3.1
6,882,Ground beef relish broth,35.4,1.8,1.8,1.8,3.0,0.3
7,873,Kidney bean broth without oil,31.0,2.0,0.0,0.0,0.1,0.0
8,872,Kidney bean broth with coconut milk,101.0,2.6,0.0,0.0,6.8,8.7
9,874,Kidney bean broth with oil,48.0,2.0,0.0,0.0,2.1,5.9
10,883,Liver relish broth,12.9,1.7,1.7,1.7,8.6,0.4
11,878,Pumpkin leaf broth without oil,3.0,0.2,0.0,0.0,0.0,0.7
12,877,Pumpkin leaf broth with oil,46.0,0.2,0.0,0.0,5.0,0.7
13,879,Small dried fish broth with oil,78.0,5.9,5.9,5.9,5.9,0.0
14,851,Spinach broth without oil,6.0,0.4,0.0,0.0,0.1,1.3
15,852,Spinach broth with oil,25.0,0.4,0.0,0.0,5.1,1.3
