,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Amino acids,TRP,THR,ILE,LEU,LYS,MET,CYS,PHE,TYR,VAL,ARG,HIS
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,1102,Butter refined-ghee,4.0,13.0,17.0,27.0,22.0,7.0,3.0,14.0,14.0,19.0,10.0,8.0
3,1101,Butter with salt,12.0,38.0,51.0,83.0,67.0,21.0,8.0,41.0,41.0,57.0,31.0,23.0
4,1105,Coconut cream,42.0,132.0,142.0,269.0,160.0,68.0,72.0,184.0,112.0,220.0,595.0,83.0
5,1114,"Coconut meat, raw",39.0,121.0,131.0,247.0,147.0,62.0,66.0,169.0,103.0,202.0,546.0,77.0
6,1104,Coconut milk and water,12.0,36.0,39.0,74.0,44.0,19.0,20.0,51.0,31.0,61.0,164.0,23.0
7,1103,Coconut oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1115,Coconut water,8.0,26.0,28.0,53.0,32.0,13.0,14.0,37.0,22.0,44.0,118.0,17.0
9,1107,Margarine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1108,Palm oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1109,Sesame oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1110,Vegetable fat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1111,"Vegetable fat, Cowboy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1112,"Vegetable fat, Kimbo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1113,Vegetable oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
