,0,1,2
0,020,,
1,523,Maize and sorgum ugali (stiff porridge),Milho e massa dura de mapira
2,531,Maize porridge with margarine and sugar,Papa de milho com margarina e acucar
3,505,Maize porridge without sugar without milk,Papa de milho sem acucar e sem leite
4,506,Maize porridge with sugar,Papa de milho com acucar
5,502,Maizep porridge with sugar and egg,Papa de milho com acucar e ovo
6,507,Maize porridge with sugar and milk,Papa de milho com acucar e leite
7,519,Maize ugali (stiff porridge),Papa dura de milho
8,508,Millet porridge with sugar,Papa de milho miudo com acucar
9,509,Mix flour porridge with sugar,Mistura de farinha de papa com acucar
10,514,Pancake,Panqueca
11,543,Rice biriyani,Biriyani de arroz
12,516,Rice boiled without Oil,Arroz cozido sem oleo
13,517,Rice boiled with Oil,Arroz cozido com oleo
14,530,Rice bread,Pao de arroz
15,524,Rice bun,Bolo de arroz
16,515,Rice and meat pillau,Arroz e Pulau de Carne
17,544,Rice and mung dish with coconut,Arroz e Feijao - Da -China com coco
18,545,Rice and mung dish without coconut,Arroz e Feijao-Da-China sem coco
19,533,Rice poridge with coconut milk without sugar,Papa de arroz com coco sem acucar
20,528,Rice porridge with sugar,Papa de arroz com acucar
21,521,Rice ugali (stiff porridge),Papa dura de arroz
22,518,Rice with coconut milk,Arroz com coco
23,540,Rice with ground meat,Arroz com Carne Moida
24,522,Sorgum and millet ugali (stiff porridge),Mapira e massa dura de milho miudo
25,511,Sorgum porridge with sugar,Papa de Mapira com acucar
26,527,"Vermicelli,cooked",Aletria-cozida
27,535,Vermicelli with coconut and sugar,Aletria com Coco e acucar
28,536,Vermicelli with oil and sugar,Aletria com Oleo e Acucar
29,537,Vermicelli with coconut and salt,Aletria com Coco e Sal
30,529,"Wheat Fritter, sweet",Fritos de trigo Doce
31,542,Wheat Porridge,Papa de trigo
32,B1,"Roots,Tubers and Bananas","Raizes, Tuberculos,Banana"
33,352,"Banana, cooked",Banana para cozer
34,365,"Breadfruit, raw",Fruta Pao (Nao-madura)
35,362,"Cassava, dried","Mandioca, Seca"
36,359,"Cassava, dried, flour","Mandioca, Seca, Farinha"
37,358,"Cassava, raw","Mandioca, Crua"
38,364,"Cassava, spicy crisp or chips","Mandioca, temperada quebradica ou pedacos"
39,367,"Edible starch, tapioca or corn",Tapioca ou milho
