,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,426,"Hare lettuce, (mchunga)",66.7,2.8,44.8,21.3,14.5,1.7,0.0,0.2,0.1,0.3
3,414,Lettuce,19.0,20.0,9.0,158.0,9.0,0.5,0.0,0.2,0.0,0.2
4,415,Mushroom,3.0,86.0,9.0,318.0,5.0,0.5,0.0,0.5,0.3,0.0
5,416,"Okra, raw",81.0,63.0,57.0,303.0,0.6,0.8,0.0,0.6,0.1,1.0
6,417,"Onion, raw",23.0,29.0,10.0,146.0,4.0,0.2,0.0,0.2,0.0,0.1
7,418,"Pea, green, fresh",27.0,117.0,39.0,271.0,3.0,1.5,0.0,1.2,0.2,0.5
8,433,"Pepper dried or fresh, hot",9.0,19.0,11.0,141.0,15.0,0.4,0.0,0.1,0.4,0.1
9,412,"Pumpkin leaf, raw",114.5,29.0,28.4,203.0,29.0,0.6,0.0,1.1,0.3,0.3
10,419,"Pumpkin, cooked",7.0,10.0,4.0,219.0,1.0,0.2,0.0,0.2,0.1,0.1
11,432,"Salad, green",94.0,17.0,352.0,22.0,1.8,0.0,0.4,0.1,0.1,0.4
12,420,"Spinach, cooked",136.0,56.0,87.0,466.0,70.0,3.6,0.0,0.8,0.2,0.9
13,428,Sweet potato leaf,59.2,41.0,44.8,315.2,10.6,0.5,0.0,0.2,0.1,0.3
14,434,"Swiss chard, raw",51.0,46.0,81.0,379.0,213.0,1.8,0.0,2.8,0.9,1.6
15,413,"Taro leaf, raw",137.0,29.0,22.0,203.0,29.0,0.8,0.0,0.1,0.3,0.3
16,421,"Tomato, bitter (African egg plant)",31.0,15.0,8.0,97.0,8.0,0.2,0.0,0.1,0.0,0.1
17,422,"Tomato, green",5.0,24.0,11.0,222.0,9.0,0.5,0.0,0.1,0.1,0.1
18,423,"Tomato, ripe",5.0,24.0,11.0,222.0,9.0,0.5,0.0,0.1,0.1,0.1
