,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,1,Biscuit,119.0,105.0,27.0,128.0,1302.0,1.2,0.0,0.8,0.2,0.7
3,2,Bread roll,120.0,105.0,27.0,113.0,609.0,7.8,0.0,0.9,0.2,0.5
4,3,"Bread, white",10.0,105.0,27.0,113.0,609.0,0.5,0.0,0.9,0.2,0.5
5,,Cake,38.0,68.0,9.0,75.0,182.0,0.4,0.0,0.4,0.0,0.2
6,7,Cookie,21.0,80.0,12.0,63.0,357.0,0.7,0.0,0.4,0.1,0.3
7,8,Donut,21.0,80.0,12.0,63.0,357.0,0.7,0.0,0.4,0.1,0.3
8,9,"Infant cereal, Cerelac",315.0,338.0,58.0,482.0,130.0,0.5,0.0,1.9,0.1,0.9
9,33, Macaroni or spaghetti,15.0,110.0,22.0,109.0,2.0,1.2,0.0,0.1,0.1,0.0
10,10,"Maize, cracked, cooked",2.0,80.0,42.0,95.0,12.0,1.2,0.0,0.6,0.1,0.2
11,11,"Maize, dried, raw",6.0,241.0,127.0,287.0,35.0,3.5,0.0,1.8,0.2,5.0
12,12,"Maize, flour, dry",6.0,241.0,127.0,287.0,35.0,3.5,0.0,1.8,0.2,0.5
13,13,"Maize, green, cooked",5.0,235.0,73.0,568.0,39.0,1.4,0.0,1.1,0.1,0.4
14,14,"Maize, on the cob, immature",1.0,57.0,18.0,137.0,9.0,0.3,0.0,0.3,0.0,0.1
15,15,"Maize, yellow, flour",6.0,241.0,127.0,287.0,35.0,3.5,0.0,1.8,0.2,0.5
16,16,"Millet, bulrush",42.0,296.0,137.0,307.0,11.0,8.0,0.0,3.1,1.1,1.2
17,17,"Millet, finger, grain or flour",275.0,283.0,27.0,408.0,11.0,2.7,0.0,1.2,0.5,5.5
18,34,Mixed porridge flour (maize and oil),78.0,333.4,147.6,63.1,18.2,5.6,0.0,2.6,0.6,3.1
