,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,765,Okra relish with coconut milk,17.0,30.0,13.0,190.0,6.0,0.7,0.0,0.2,0.1,0.3
3,781,"Okra, fried",22.3,20.5,11.8,145.7,292.3,0.6,0.0,0.2,0.1,0.1
4,780,Sweet potato leaf relish with coconut milk,109.7,102.6,33.8,425.3,417.6,2.5,0.0,0.7,0.3,1.0
5,777,Potato leaf relish with milk,213.7,134.5,36.3,484.0,63.4,2.2,0.0,0.5,0.1,0.5
6,764,Potato leaf relish with oil,96.0,55.0,20.0,270.5,20.6,1.4,0.0,0.3,0.1,0.4
7,772,Potato samosa,5.0,41.0,13.0,150.0,2.0,0.4,0.0,0.3,0.1,0.2
8,769,Pumpkin leaf relish without oil,67.6,20.7,13.4,152.4,131.7,0.5,0.0,0.1,0.1,0.2
9,768,Pumpkin leaf relish with oil,63.8,19.6,12.6,143.9,124.4,0.5,0.0,0.7,0.2,0.3
10,770,Spinach relish with groundnut and oil,63.2,25.5,19.3,182.2,3.7,0.9,0.0,0.1,0.1,0.1
11,752,Spinach relish without oil,170.9,68.5,53.8,525.6,12.0,2.6,0.0,0.3,0.1,0.1
12,753,Spinach relish with oil,152.9,55.2,45.7,68.7,306.4,2.2,0.0,0.3,0.1,0.1
13,771,Spinach relish with sesame seeds,185.4,87.0,59.6,317.4,6.5,2.7,0.0,0.8,0.4,0.3
14,785,Tomato relish,10.0,32.0,13.0,250.0,9.0,0.5,0.0,0.1,0.1,0.3
