,0,1,2
0,234,"Mllkpowaer,lullcrear","laitenpouare,pieinaecrenme"
1,255,"Milk,cow,whole",le lait de vache
2,256,"Yogurt , plain whole milk",le yaourt
3,E,Oils and Fats,les huiles et les graisses
4,1102,Butter refined-ghee,le beurre clarifie
5,1101,Butter without salt, le beurre
6,1105,Coconut cream,la creme de coco
7,1114,"Coconut meat, raw",le coco
8,1104,"Coconut,milk and water",le lait de coco avec de l'eau
9,1114,Coconut water,l'eau de coco
10,1103,Coconut oil,l'huile de coco
11,1107,Margarine,le margarine
12,1108,Red palm oil,I'huile de palme
13,1109,Sesame oil,I'huile de sesame
14,1110,Vegetable fat,la graisse vegetale
15,1111,"Vegetable fat, cowboy",le beurre vegetal- cowboy
16,1112,"Vegetable fat, kimbo",le beurre vegetal -- kimbo
17,1113,Vegetable oil,I'huile vegetale
18,F1,Fruits and Fruit juice,les fruits et leur jus
19,129,"Apple, raw with skin",la pomme
20,101,"Avocado, raw, all common variety",l'avocat
21,102,"Banana, ripe",la banane mur
22,103,"Baobab, pulp",la pulpe de baobab
23,131,Custard apple (bullock's heart) raw,l'anone
24,133,"Date, red,dried",la datte rouge seche
25,134,"Date, yellow",la datte jaune
26,130,Durian,le durion
27,135,Grapefruit,le pamplemousse
28,105,"Grapes, pale green",les raisin blanc pale
29,106,"Guavas, common raw",la goyave
30,107,"Jackfruit, raw",le jaque
31,109,"Lemon, raw, without peel",le citron
32,110,"Limes, raw",le citron vert
33,111,Mango juice,le jus de mangue
34,112,"Mango, ripe, fresh EP",la mangue mure-fraiche
35,113,"Mango, unripe","la mangue,verte"
36,108,"Orange juice, concentrate,unsweetened", le jus d'orange
37,114,"Orange, raw AP",l'orange
38,115,"Papaya, ripe",La sesame mure
39,116,"Papaya, unripe",la sesame verte
