,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,Vitamin,Vitamin,VITA,A_VITA,VITD,VITE,VITC,THIA,RIBF,NIA,VIT B6,FOL,VIT B12PAN,VIT B12PAN
1,,,u gRE,u gRE,g,g,mg,mg,mg,mg,mg,g,g,m
2,552,Beef relish with coconut milk,5.2,0.0,0.0,0.0,2.2,0.0,0.1,1.4,0.2,4.7,0.7,0.2
3,578,Beef relish without oil,13.9,0.0,0.0,0.0,3.8,0.1,0.1,1.7,0.2,7.5,0.9,0.2
4,551,Beef relish with oil,13.9,0.0,0.0,0.1,3.8,0.1,0.1,1.7,0.2,7.5,0.9,0.2
5,577,"Beef, fried",0.5,0.0,0.0,0.4,9.3,0.1,0.2,3.3,0.4,0.5,1.9,0.
6,576,"Beef, ground, relish",29.6,0.0,0.0,0.1,6.7,0.1,0.1,1.8,0.2,8.7,0.9,0.
7,574,"Chicken, boiled or roasted",39.0,39.0,0.0,0.0,0.0,0.1,0.2,5.8,0.3,5.0,0.2,0.
8,554,Chicken relish without oil,50.1,37.6,0.0,0.0,1.6,0.1,0.2,5.7,0.3,9.1,0.2,0.8
9,573,Chicken relish with coconut milk,94.6,0.0,0.0,0.2,13.5,0.0,0.0,0.3,0.1,17.0,0.0,0.
10,556,Chicken relish with oil,53.2,9.8,0.0,0.1,10.1,0.1,0.1,1.7,0.1,10.5,0.1,0.
11,207,"Chicken, fried",27.0,27.0,0.0,0.4,0.0,0.1,0.2,4.1,0.2,4.0,0.2,0.5
12,571,Egg boiled,133.0,133.0,0.7,1.4,0.0,0.1,0.3,0..07,0.1,30.8,0.7,0.4
13,561,"Egg, fried",114.0,114.0,0.6,1.3,0.0,0.0,0.3,0.1,0.1,26.4,0.7,0.
14,565,"Fish, fresh, stew",27.6,0.0,0.0,0.1,10.9,0.1,0.0,0.4,0.2,19.4,0.0,0.
15,566,Fish relish without oi,24.4,2.6,2.2,0.5,7.8,0.1,0.1,0.9,0.1,14.6,0.9,0.
16,567,Fish relish with coconut milk,38.3,1.3,1.4,0.2,2.4,0.0,0.0,1.7,0.1,11.6,2.2,0.
17,564,Fish relish with oil,24.3,0.9,1.3,0.3,5.6,0.1,0.1,2.7,0.2,13.9,3.7,O.
18,569,"Fish, fried",1.8,1.8,1.5,1.5,0.2,0.0,0.0,0.3,0.0,1.2,0.3,0.
19,563,"Fish, fried, relish",15.2,0.7,0.6,0.7,3.7,0.0,0.0,0.3,0.0,5.0,0.2,0.
20,579,Liver relish,11421.5,11309.4,0.6,0.1,14.0,0.1,2.0,5.8,0.3,163.7,61.1,3.
21,580,"Liver, fried",7744.0,7744.0,1.0,0.5,0.7,0.2,3.4,17.5,1.0,260.0,83.1,6.
22,570,Meat samosa,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.4,0.1,9.0,0.6,0.
23,572,"Meat, barbecued",0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,0.2,4.0,1.2,0.
24,562,"Omelet, spanish",133.1,118.2,0.6,1.6,16.9,0.1,0.3,0.2,0.1,32.8,0.7,0.
25,575,"Omelet, spanish with potato",186.3,66.5,0.4,1.0,23.5,0.1,0.2,0.7,0.2,23.5,0.4,0.
26,560,Small dried fish relish with coconut milk,38.7,0.0,0.9,0.7,3.6,0.1,0.1,2.2,0.1,40.1,2.4,0.
27,558,Small dried fish relish with okra,11.4,0.0,0.2,0.1,2.1,0.0,0.1,1.2,0.1,10.2,0.4,0.
28,557,Small dried fish with tomatoes and oil,34.4,0.0,0.6,0.1,4.7,0.1,0.1,2.7,0.2,15.8,3.7,O.
29,559,"Small dried fish, fried",0.0,0.0,2.0,0.1,0.0,0.1,0.3,8.1,0.4,28.0,12.0,1.
