,0,1,2
0,C1,"Pulses,Nuts and Seeds","_eguminosas,Sementes,Amendoas"
1,179,Almonds,Amendoas
2,151,"Bambara groundnut, fresh","Feijao Jugo,AmendoimFresco"
3,154,"Bean, kidney, green, cooked","Feijao,Feijao Vulgar de grao pequeno,Verde,Cozido"
4,170,Beankidneydriedraw,"Feijao,Feijao Vulgar de grao pequeno,Seco,Cru"
5,153,"Bean, kidney, dried, cooked","Feijao, Feijao Vulgar de grao pequeno, Seco Cozido"
6,155,"Bean, mung, dry","Feijao,Feijao Holoco,Seco"
7,156,"Bean, mung, raw",FeijaoCru
8,157,Cashewnuts,Castanha de caju
9,158,Chickpea,Grao-de bico
10,159,"Chickpea, mashed or flour","Grao-de bico,Amassado ou Farinha"
11,162,"Cowpea, green, uncooked","Feijao nhemba,Verde,Nao-cozido"
12,163,"Cowpea, uncooked","Feijao nhemba,Nao-cozido"
13,164,Groundnuts,Amendoin
14,173,Hyacinth beans (dried,Lab lab purpureus(Seco
15,174,"Hyacinth beans fresh, immature","Lab lab purpureus-(Fresco, Imaturo)"
16,176,"Hyacinth beans,immature, boiled without salt",Lab lab purpureus (Imaturo) cozido
17,177,"Lentil, cooked","Lentilha, cozinhada"
18,180,"Lentil, whole","Lentilha, inteira"
19,175,Palm seed,Semente de palma
20,178,"Peanut butter,smooth",Pasta de amendoim
21,165,"Pigeon peas, cooked","Feijao Boer, Cozida"
22,166,"Pigeon peas,green",Feijao BoerVerde
23,171,"Pigeon peas, raw",Feijao BoerCrua
24,172,Pumpkin seed,Sementes de abobora
25,167,Sesame seed,Sementes de gergelim
26,168,"Soybean, yellow","Soja, Amarelo"
27,169,Sunflower seeds,Sementes de girassol
28,,"Pulses,Nuts and Seeds-based local","Derivados de Leguminosas,Sementes,"
29,C2,dishes,Amendoas
30,663,Bambra Nut with Coconut milk,Amendoa de Feijao Jugo com Coco
31,32,Bhajia (Chickpea Flour Fritters,Bagia (Fritos de Farinha de Grao-de-Bico
32,664,Chick Pea with Coconut milk,Grao-de-Bico com Coco
33,653,Cow Pea (dry) without Oil,Feijao nhemba (seco) sem leo
34,654,Cow Pea (dry) with Oil,Feijao nhemba (seco) com oleo
35,651,Cow Pea (fresh) Relish without Oil,Molho de FeijaoNhemba (fresco sem oleo
36,652,Cow Pea with Coconut milk,Feijao nhemba com Coco
37,657,Kidney Bean without Oil,Feijao Vulgar Pequeno sem Oleo
38,656,Kidney Bean Relish with Oil,Molho de Feijao Vulgar Pequeno com Oleo
39,655,Kidney Bean with Coconut milk,Feijao Vulgar Pequeno com Coco
40,662,Mung Bean (dry) with Cocount,Feijao Holoco (seco) com Coco
41,658,"Mung bean (dry,boiled)","Feijao Holoco (seco, fervido"
42,659,"Pigeon Pea (fresh, cooked)","Feijao Boerfresco,cozido"
43,660,Pigeon Pea Relish with Coconut milk,Caril Feijao Boer com Coco
44,661,Pigeon Peas with Oil,Feijao Boer com Oleo
