,0,1,2,3,4,5,6,7,8
0,,Macronutrients,,ENERGY_KC,PROCNT,A_PROTEI,MFP_PROT,FAT,CHOCDF
1,552,Beef relish with coconut milk,One recipe,143.0,10.2,10.0,10.0,10.2,2.0
2,578,Beef relish without oil,One recipe,168.6,12.6,12.3,12.3,11.9,2.2
3,551,Beef relish with oil,Seven recipes,210.7,12.4,12.1,12.1,17.0,"1,9"
4,577,"Beef, fried",One recipe,813.2,25.1,24.9,24.9,80.0,2.2
5,576,"Beef, ground, relish",One recipe,247.8,12.8,12.5,12.5,21.1,1.9
6,574,"Chicken,boiled or roasted",Two recipes,285.0,26.9,26.9,26.9,18.9,0.0
7,554,Chicken relish without oil,Four recipes,202.3,18.5,18.1,18.1,12.8,2.1
8,573,Chicken relish with coconut milk,One recipe,137.2,6.1,5.6,5.5,11.8,2.3
9,556,Chicken relish with oil,One recipe,188.9,6.2,4.2,4.2,13.3,13.3
10,207,"Chicken, fried",One recipe,314.9,18.8,18.8,18.8,26.5,0.0
11,571,Egg boiled,One recipe,155.0,12.6,12.6,0.0,10.6,1.1
12,561,"Egg, fried",One recipe,245.2,11.8,11.8,0.0,21.6,1.0
13,565,"Fish, fresh, stew",One recipe,85.0,5.4,5.1,5.1,6.6,1.4
14,566,Fish relish without oil,Two recipes,76.5,8.2,6.9,6.9,4.5,2.4
15,567,Fish relish with coconut milk,Five recipes,138.4,11.7,10.9,10.9,9.3,2.5
16,564,Fish relish with oil,Twelve recipes,253.6,21.2,20.8,20.8,17.9,2.2
17,569,"Fish, fried",One recipe,230.1,17.8,17.8,17.8,17.8,0.0
18,563,"Fish, fried, relish",Two recipes,183.5,6.5,6.2,6.2,17.5,1.3
19,579,Liver relish,One recipe,103.5,13.7,13.6,13.6,69.4,2.8
20,580,"Liver, fried",One recipe,175.0,26.5,26.5,26.5,4.7,5.2
21,570,Meat samosa,WorldFoods,280.0,11.6,7.5,7.5,11.8,30.5
22,572,"Meat, barbecued",WorldFoods,343.0,24.0,15.7,15.7,26.7,0.0
23,562,"Omelet, spanish",One recipe,274.7,8.0,7.9,0.0,26.6,1.7
24,575,"Omelet, spanish with potato",Two recipes,185.5,5.3,4.5,0.0,14.2,9.7
25,560,Small dried fish relish with coconut milk One recipe,Small dried fish relish with coconut milk One recipe,258.4,12.0,10.0,10.0,14.6,9.4
26,558,Small dried fish relish with okra,One recipe,98.7,7.8,7.3,7.3,6.8,1.9
27,557,Small dried fish with tomatoes and oil,Two recipes,100.1,7.7,7.3,7.3,6.9,2.2
28,559,"Small dried fish, fried",One recipe,449.9,58.6,58.6,22.7,13.5,0.0
