,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Vitamins,VITA,A_VITA,VITD,VITE,VITC,THIA,RIBF,NIA,VIT B6,FOL,VIT B12PANT,VIT B12PANT
1,,,u g RE,u g RE,ug,ug,mg,mg,mg,mg,mg,ug,ug,mg
2,205,"Beef liver, raw",4968.0,4968.0,1.0,0.4,1.3,0.2,2.8,13.2,1.1,290.0,59.3,7.2
3,204,"Beef, boneless",0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.2,0.2,4.0,1.3,0.3
4,201,"Beef, liver, cooked",20357.0,20357.0,1.0,0.0,15.0,0.2,3.6,10.3,0.5,290.0,110.0,5.7
5,202,"Beef, medium fat, cooked",0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.2,0.3,6.0,1.9,0.4
6,203,"Beef, tripe",0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.9,0.2,4.0,1.1,0.2
7,206,Chicken liver,3981.0,3981.0,0.0,0.8,27.9,0.3,2.0,11.0,0.8,578.0,16.9,6.7
8,208,"Chicken, raw",27.0,27.0,0.0,0.0,0.0,0.1,0.2,4.1,0.2,4.0,0.2,0.5
9,306,Egg yolk,810.0,810.0,8.0,2.0,0.0,0.2,0.6,0.3,0.4,120.0,8.1,1.9
10,307,"Egg, chicken",169.0,169.0,1.0,1.0,0.0,0.1,0.5,0.1,0.1,44.0,1.1,1.4
11,308,"Fish, dried, cod",49.0,49.0,4.0,4.0,4.0,0.3,0.3,8.8,1.0,42.0,3.7,0.6
12,309,"Fish, dried, fresh water",0.0,0.0,2.0,0.0,0.0,0.1,0.3,8.1,0.4,28.0,12.0,1.5
13,220,"Fish, fresh",0.0,0.0,0.0,0.0,17.0,0.1,0.1,0.7,0.5,51.0,0.0,0.4
14,310,"Fish, high fat",18.0,18.0,13.0,0.0,0.0,0.0,0.1,2.1,0.3,5.0,5.7,0.5
15,311,"Fish, raw",43.0,43.0,12.0,1.0,0.0,0.1,0.1,5.7,0.3,11.0,1.1,0.2
16,312,"Fish, sardines",43.0,43.0,12.0,1.0,0.0,0.1,0.1,5.7,0.3,11.0,1.1,0.2
17,313,"Fish, small, dried, fresh water",0.0,0.0,2.0,0.0,0.0,0.1,0.3,8.1,0.4,28.0,12.0,1.5
18,314,"Fish, small, fresh, fresh water",12.0,12.0,10.0,2.0,1.0,0.2,0.1,1.9,0.1,8.0,2.3,0.7
19,319,"Fish, smoked, dried-AP",0.0,0.0,4.0,0.0,0.0,0.1,0.1,7.3,0.8,35.0,3.1,0.5
20,320,"Fish, smoked, dried-EP",0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,7.3,0.8,35.0,3.1
21,315,Goat meat,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.2,0.3,6.0,1.9,0.4
22,316,"Mutton, meat",0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.2,0.3,6.0,1.9,0.4
23,317,"Pork, medium fat, cooked",1.0,1.0,1.0,0.0,0.0,0.6,0.2,3.5,0.3,4.0,0.6,0.5
24,318,Sausage,1.0,1.0,1.0,0.0,2.0,0.7,0.3,4.5,0.3,3.0,1.7,0.7
