,0,1,2,3,4,5,6,7
0,,Macronutrients,ENERGY_KC,PROCNT,A PROTEI,MFP_PROT,FAT,CHOCDF
1,261,"Cheese, chedder",403.0,24.9,24.9,0.0,33.1,1.3
2,258,"Cheese, cream",349.0,7.6,7.6,0.0,34.9,2.7
3,259,"Cheese, mozarella",300.0,22.2,22.2,0.0,22.3,2.2
4,251,Ice cream,126.0,4.9,4.9,0.0,2.5,21.8
5,252,"Infant formula, Lactogen",464.0,21.6,21.6,0.0,19.0,51.6
6,253,"Milk, condensed, sweetened",320.0,7.8,7.8,0.0,8.7,54.5
7,257,"Milk,condensed,evaported,without vitamin A",134.0,6.8,6.8,0.0,7.6,10.0
8,260,"Milk powder, non-fat, without vitamin A",362.0,36.2,36.2,0.0,0.7,52.0
9,254,"Milk powder, full-cream",496.0,26.3,26.3,0.0,26.7,38.4
10,255,"Milk whole,3.25% milk fat",60.0,3.2,3.2,0.0,3.3,4.5
11,"256 Yogurt, plain, whole milk","256 Yogurt, plain, whole milk",61.0,3.5,3.5,0.0,3.3,4.7
